@relation SubsetSum

@attribute ArraySize numeric
@attribute Sum numeric
@attribute runtime numeric

@data
9747,87658,230166
919,32912,892830
3292,31963,29512
5475,28798,44414
96,86709,481281
3766,41140,441037
8038,99684,1006869
8133,22153,31007
8196,49684,23155
6519,14241,131551
3672,50633,635510
2058,71203,236308
3545,43988,260892
4241,95253,260614
9082,42406,1008019
4811,91456,245574
1235,65507,842343
8639,95886,923089
9399,79747,161624
9462,78798,772756
2153,48418,2311346
5001,83544,946667
9873,72785,205916
5127,51899,210534
2786,88608,360597
8829,6014,1976849
7975,22153,1169401
7817,12976,43290
792,96835,191310
4051,56962,415348
3735,44937,144560
5317,81329,13534
6298,38608,34093
3418,32596,109329
4526,96203,885903
5697,70570,309545
3165,81646,65136
9051,28798,8123
1298,35127,810020
33,94937,19258
4526,37342,118507
3418,21203,103490
2944,23735,212691
3956,99684,301850
1362,67089,609920
9747,9495,345903
2722,50950,697206
7975,317,92665
4399,89557,68386
1425,11077,14295
3450,2216,951729
507,12026,98648
5981,61393,385
7121,69304,469087
919,68038,313435
539,98101,85705
7247,29431,152250
7817,3482,289328
2944,67405,91028
8133,52532,255308
3988,49051,206168
8639,85443,494833
8639,41456,203846
2089,16457,2116995
3229,88291,156367
5792,67722,43644
7026,23735,197142
4558,81646,306514
5633,15507,635277
3545,49368,26272
6235,32912,3187964
2279,49368,5668
7405,57595,125187
5222,1267,107586
9114,56330,228678
9082,33545,212375
8070,24368,80901
7817,47785,296547
6994,56962,370850
760,91456,6026
6171,93038,21644
8766,49051,1581975
7943,1267,2318127
4115,83861,273416
4558,57595,10796
4684,84810,376834
3229,58861,374133
1267,99684,2841089
9747,4748,73000
2722,48735,580213
6140,35760,9889
7310,51583,334431
444,92722,741299
6013,56013,123642
571,81646,367227
5254,88924,429054
2216,59811,1165419
8861,39241,641511
2880,66140,4794
8070,44304,177556
4779,37975,370493
5190,71836,2569048
8987,35127,17530
4969,36709,905319
5697,95253,255577
2691,92722,3891295
6488,45887,171461
6171,35444,308081
9905,64557,362595
4146,63924,597372
4146,6963,212326
6076,29748,493362
1,29431,79
7595,82279,57467
2311,40507,11702
4811,50000,165052
665,66772,47425
5317,62975,868369
4652,32596,77555
5443,77532,97295
6045,10760,1474477
2786,45254,1715146
2944,89557,1314813
4209,60127,48957
7627,17406,322858
8260,77215,516566
5159,38292,448643
7469,87658,100417
2532,37659,500273
6867,87342,123972
8101,14558,914071
2058,91139,76566
5190,65190,179496
8481,87975,61290
64,7912,409
9525,86709,5525
1805,44304,836915
2532,78481,827189
4716,96519,638245
7215,66456,234925
4431,58545,324904
1203,25950,1335431
2817,71836,161106
191,4431,10663
6583,7912,103852
2437,44621,1921149
7532,30064,232393
4558,27216,334384
9684,7279,55634
5032,84494,738914
2944,65190,139062
3513,19305,815316
7374,23735,557235
1267,7596,15623
5475,1900,135817
5728,20254,1704719
6962,89874,331412
1583,1583,966070
8355,81013,73980
982,12976,662326
634,29431,59421
2817,9811,407004
5127,20887,43841
5001,64241,610401
2754,73734,144315
8196,66772,1494775
1425,40823,252492
1140,91456,55854
7564,78481,537041
3672,10760,38446
5823,70886,130945
6583,28798,496927
5728,62342,1193286
5981,91456,625415
4399,53481,58731
9589,43355,45201
3229,57279,136039
7057,95253,18852
8070,89874,383735
4937,4115,477699
5412,27849,24692
602,88924,64998
8418,29748,999912
9462,17722,213186
6646,81329,494802
6804,98101,633342
9082,23735,406934
571,20570,4025
2817,43671,1190259
1267,52849,136593
7342,96203,113796
8544,84177,110841
6329,5697,47113
6456,93038,156794
3735,69304,79800
1235,56013,500888
8007,95886,52799
286,75633,393720
7374,3798,61970
6361,86709,397873
6899,23102,152499
824,8862,1015142
5064,4431,258513
6678,27216,1912761
9272,99684,593225
2437,27216,437036
5823,26583,899421
4399,3482,351769
2596,32596,168590
7026,9495,431200
8418,17406,882006
5285,95253,528450
9905,17406,1835617
2849,18988,38928
7437,54747,576817
571,51266,156655
824,30697,445893
1520,36077,11682
2437,18672,222691
6836,59811,337787
1900,2533,954754
1362,14558,36626
5285,71203,1162002
1393,95570,1327286
8450,17406,172370
8987,76899,747015
4304,12026,100525
3418,6014,262839
4273,1,15440
7753,79747,74545
33,6330,257
4209,87658,326914
4684,18355,291820
7279,32912,56655
6329,84810,386081
8766,950,165647
3640,71203,533944
3893,75317,516879
5538,97468,44599
6266,18039,1242997
6140,4748,1311986
5475,74051,89477
7912,85443,9549
8260,26583,12601
3545,79747,13271
3925,92722,584529
8639,75633,650351
8323,61393,75323
9715,35444,1258365
1425,27216,489544
4020,6014,96717
4779,90190,420951
5981,70570,79012
2754,6647,1017920
3703,96203,94327
9810,68038,47282
1014,317,9057
9715,57912,365124
381,62026,135166
3577,41456,227129
2564,45570,18520
2912,21203,575492
8956,12659,94227
9367,51266,10255
1,20887,62
4241,11393,851234
6614,38608,283308
6519,11710,65533
6519,82595,9963
8260,30064,277658
9652,17089,77866
7279,95253,454175
7564,7596,257585
3450,65507,134586
8861,58545,697375
1298,73734,684383
6329,43988,313198
919,62975,850400
9336,56962,25994
5127,90506,110984
6266,32279,661776
9272,31963,706993
9430,11077,1566462
3640,98418,45106
1931,71519,246167
1330,10760,618533
602,8862,406491
3577,51899,490338
6140,27849,267617
6804,74367,67384
6994,45570,103167
2121,47152,1906502
5412,23418,5308
2058,8545,319134
824,7912,135889
6140,82279,163201
5380,13292,390373
5602,87975,32304
412,30697,8896
9525,98418,5352
5665,71519,175830
1836,15507,221167
5285,25950,27595
9589,950,58706
9019,64241,54005
3292,6014,78713
9968,19621,431624
950,83861,1825149
6361,46203,241370
4652,99684,61767
3450,25001,280935
5064,317,66561
2722,29748,778
507,60127,116167
1931,77532,12673
7722,33861,216845
4399,64241,702823
8481,24051,601592
9494,54114,7104
7405,41456,788487
7627,86709,476899
1678,87975,450962
2374,34178,99539
6772,53798,834830
8196,28482,752566
9652,87025,930100
9905,53481,444594
5538,5697,23721
1931,34494,4268104
8418,32912,1208
6519,48418,194000
9367,33545,94774
8196,5064,23585
5760,39241,431058
4304,37342,552118
8861,36077,3340
4842,33545,29690
8291,84810,293063
9873,4115,395990
5064,60127,50580
8228,8229,72315
7089,36709,2918
1488,75633,589834
1362,9178,660642
2184,26899,404556
1773,56330,547755
3640,42406,111922
9209,4748,362042
4115,26899,284124
9652,88291,578488
9905,27532,370010
5570,40190,250496
6171,87342,276877
7342,45887,671375
4558,6647,337028
4526,89241,347456
6867,21520,665408
8196,26267,438640
7026,29748,164833
9241,85760,127975
887,4431,47172
2311,79747,129751
3229,68671,59194
3672,43988,39591
4652,11077,1549137
5285,4431,902854
1108,50950,69276
8165,49368,347517
7658,58545,46356
2279,73418,270002
3830,70886,397664
3292,34811,1090557
1551,70886,2072972
8513,25634,154848
634,33861,1188048
9114,88291,297833
254,43355,176736
2279,44937,625333
8544,53165,107754
9810,18988,930270
349,6014,122352
1836,90190,1764334
6899,30697,518857
8893,69304,707080
7848,75633,1105578
6678,47152,47509
5886,92405,195529
6393,75317,256554
4589,82279,441847
9430,55380,127798
1773,7279,389519
5981,45254,904909
3102,72469,198440
4652,74684,39103
1931,98101,226726
3893,32596,346936
5443,81962,232808
3165,73102,102328
2627,91456,55449
8101,85760,827178
9494,70886,8686
8703,55380,276850
1773,57595,518006
9715,63292,825623
8639,8229,28494
5285,29115,7720
7564,3482,37975
9968,15507,195553
5159,31963,9449
3703,1267,840881
2944,1,10601
5222,1583,11382
1045,98101,955658
128,70570,195211
7532,950,215828
5127,56646,1139784
7026,41456,91372
1203,84810,598860
6235,13608,353632
2501,1267,209270
5475,56330,922308
6772,82595,239361
7690,6330,21834
8734,65190,1040365
7184,23102,111955
571,8229,164588
7658,43355,2407643
2026,82279,55469
9114,30697,97332
7817,5381,40465
6013,73418,15160
1520,66772,838917
2532,67405,270655
4146,31013,445566
3956,55380,899038
6076,56013,117373
1710,55064,90707
4241,48735,1652767
412,68355,423106
8291,69621,112679
6867,44304,323979
8576,56013,97033
5697,87658,797152
9367,90823,296062
317,87658,248513
5190,10760,530445
5443,71836,204011
381,19621,144487
6551,76266,82726
8165,57912,507034
1393,32912,315163
2596,44937,620140
1741,634,377667
6013,36077,92618
6867,39874,50140
7342,42089,370026
8798,3482,36336
3988,59494,3293
8450,55697,166214
1203,78165,160211
1077,28482,351674
4273,14874,113048
1931,10127,70931
1045,31646,198353
8829,68988,98556
3102,16140,414255
2184,23102,1031466
4526,8545,691601
6013,33861,1655782
2532,18039,1139319
1457,79431,214424
8671,81646,12689
3861,89557,199495
1805,34811,344387
8323,80380,436131
1172,73418,42600
7374,78481,42523
5886,76266,378705
9873,43671,510728
2849,61393,491976
2912,50950,588553
349,31013,384012
7532,70570,293192
8450,69937,23301
634,92722,78296
7152,84494,513840
3608,48418,1054324
2216,26899,475677
2975,93038,220130
950,71203,417025
7943,9178,926595
9177,10444,10084
8101,35127,114585
824,90823,1353364
9494,25950,167919
5032,86709,210709
5190,74684,177043
5633,31330,308834
5222,21203,173392
8323,22786,132175
1994,63608,562519
5728,14558,1681234
9620,1267,131560
4431,71836,177514
9209,75000,493439
159,42722,133855
3165,19938,27891
4020,32279,153882
2343,5381,325098
7310,14241,156
8418,32596,273886
4589,29431,190336
6772,90823,254120
6804,46203,528433
1931,78165,548465
8639,63924,22672
4431,56013,377736
3197,64241,2391
2121,76266,461494
8355,84177,364085
7342,29431,68643
9873,18039,236341
3830,12659,61961
4969,99051,505120
3830,78798,724186
9082,75633,88655
5222,33861,83441
1741,51266,396535
3260,48102,416091
7247,26899,124112
412,44621,112340
1108,86709,243567
381,80380,114026
7880,77848,143690
6772,21836,220137
2437,7279,480730
2089,81013,2573459
381,37975,493924
1425,55064,43031
8260,9811,252407
1203,63608,204468
8639,87025,266559
9968,50000,278166
6519,15824,125289
3956,91772,330809
6171,97785,425660
8639,66772,74660
7405,95886,364136
5570,72785,323782
6045,90823,59191
1393,21836,344253
6804,10760,415711
8671,22469,2157688
9968,56013,133191
96,85760,66000
1994,81013,30198
6614,97785,142817
2406,84494,103242
1425,32279,10937
8893,37342,255686
6140,7912,260660
1868,72469,561082
3735,31963,723838
5222,1900,221451
3830,61393,531832
2722,49684,677274
2691,64241,449403
950,92405,557286
1551,6330,519889
2532,50317,454333
7532,64241,61955
6962,60127,328162
5570,93354,666204
3766,77848,137744
4304,1,15521
9367,79747,663996
2912,19621,171344
6899,72152,954771
4494,38292,43891
5317,44937,347991
4051,64241,317422
1488,87975,179921
3956,37342,111456
2279,33229,234470
9304,15191,2272002
7658,25634,537883
381,36077,366682
3039,2533,113139
6836,96203,22574
8798,35444,75665
8038,62975,1456
317,37659,350616
8165,29748,144796
3260,79431,235232
8576,13608,290625
2121,86393,458348
9937,20254,181945
2406,17089,150326
7310,16140,1878392
8291,36393,1071805
3513,98734,286484
3925,54114,87050
7912,55380,321470
5633,66456,7358
2153,59178,160557
8987,32596,26753
7247,7279,267127
3513,31646,408764
9082,48102,326765
3893,7596,99892
7089,16140,72054
3577,71519,93857
3956,4748,65283
9209,58228,296369
2880,91139,617781
4526,54114,639922
2944,73102,716391
5507,53481,113544
1963,3798,46067
6519,20887,601732
824,63924,385268
4399,6330,602239
539,66456,238258
6393,12976,443271
7089,13292,123627
3988,73102,40071
349,94304,606916
4115,69304,2310817
4115,3482,144289
2184,19305,231669
7437,55064,88196
3893,14241,205486
8196,66456,294869
1583,30380,35945
7374,91772,13348
8450,75317,272726
3355,77215,104905
2374,45887,408920
9082,42722,104455
286,16457,140945
7215,20570,72471
159,62975,31649
1,2216,61
5095,54114,1540440
1773,54114,220737
3577,75633,542673
7026,81329,60418
8418,39241,157917
2248,33861,85129
1551,90190,2216815
9304,66456,24324
3956,10760,883984
2469,53481,845161
4558,67405,11540
4083,92722,227817
8513,73102,157371
9779,14874,16845
1551,53481,36716
2596,94937,71841
7026,84177,146341
1330,92722,258425
9557,64557,63780
7089,37026,606186
1994,69304,396565
4083,89874,242061
1963,20887,89953
2343,4115,274534
7089,99051,184811
1298,28798,71290
5095,63292,79783
9620,62342,143134
9589,34494,54926
792,31963,474622
8228,78165,243981
2026,71836,427676
7912,43671,59185
5950,41773,282689
8956,9811,75826
4526,38608,104567
6931,47152,792056
1963,80380,1488164
8355,31963,399784
2216,17406,219897
760,68355,46826
7532,6014,37334
5380,10127,56295
6424,26899,237343
5254,75950,595334
9019,81013,665708
4083,317,230246
5918,48102,118269
3577,57912,401214
1172,67089,619300
9525,39241,408939
7912,86076,37867
2279,24051,750873
8987,10127,654569
4589,7596,7419
4115,10444,1241878
8513,58228,744624
3830,32596,420757
1140,70570,213959
760,22469,187805
8418,79431,383984
9684,33545,473773
7405,86709,1078245
4652,33545,348290
8798,36393,449771
8007,54747,206398
2026,52849,1213028
8987,7279,1991653
8386,63292,347711
1710,33229,26524
2817,94304,60204
7089,38925,55996
6456,23735,1475713
7215,65823,806555
5728,85443,314499
1678,26899,335108
9937,91456,128850
8893,45887,129746
9272,67405,1199861
7184,57279,3667
2691,23735,550093
9779,77215,2510297
919,29115,1044358
5728,51583,173055
8766,99051,356578
7848,96519,255854
191,72152,2603418
2121,81962,44690
9272,15824,79781
8038,20887,95775
8798,90506,1494930
7184,45254,5736
2722,56962,65659
8386,14558,158963
381,61393,200853
4684,57595,201098
2627,32912,992988
128,3166,1226
760,59494,778878
2153,11393,60159
5317,25317,271174
1425,73418,28722
1045,68038,334590
6614,66140,735174
7469,50000,309470
9114,22153,266608
8544,46836,687466
697,15507,250702
5032,90506,894975
3703,79747,85701
33,52849,3941
4209,43355,199939
7215,89874,304934
2532,14874,157690
950,62342,208120
4684,10760,333142
7912,58228,74847
64,39241,30645
7943,68671,111917
8861,58861,306677
7817,30697,558573
8861,48735,335949
7469,4431,156979
3577,46203,411689
2343,13925,1860824
1868,89874,2103274
9146,37975,73503
9684,41140,592081
4811,80380,101084
539,32596,370041
8291,43671,167795
9620,10127,372995
4716,62659,611371
7658,42406,83388
6709,4748,370663
6140,19938,362269
1203,65507,36703
6013,18039,80822
3766,7912,85411
5254,16773,478015
8608,68671,603098
7437,76266,802079
8070,32912,2241032
3165,72469,420661
6171,45570,1920394
2343,91456,1423877
1108,91139,174912
5254,59811,485158
1583,53798,320264
96,69937,452938
2501,47785,1793866
4526,82595,554626
507,58861,953110
9177,42722,609169
1140,8545,230814
4178,91139,119132
6140,36393,17265
9399,6647,386491
2089,69937,182590
1203,33229,323765
2880,27532,131486
4241,21203,474316
1836,55697,393363
9589,14558,34623
8450,95886,208348
5159,74684,82805
3292,4431,500185
9620,99684,104991
8418,76266,8157
7564,31646,32402
6266,14558,2214545
5349,35444,302392
950,43988,559912
349,30380,137029
7532,58545,2667693
507,69304,68592
5032,76899,370308
2975,26583,316946
9494,13925,205536
8639,44304,647526
1678,93671,742858
7184,5381,278355
982,22153,1070028
8893,63608,32791
1,40507,93
191,81013,192734
1267,63292,316415
381,62342,243126
5886,10444,249619
381,31963,26882
8987,59811,814220
4368,8229,241907
1741,65823,45434
1045,16140,197794
7595,35444,1460375
4811,59811,700384
64,94620,85913
2817,99051,119380
1393,89874,153810
5570,71519,877935
7785,47152,237700
1362,51583,369692
7532,99367,1272223
7026,634,82072
9589,71519,157576
254,66456,154148
6867,84494,94722
5285,61709,23341
6899,69621,424575
9241,14241,67284
7848,47785,120695
3830,35444,358996
5823,11393,293137
1900,16457,83378
5602,634,485398
159,62659,234850
1615,6963,133266
2691,36709,1174647
9715,32596,27902
3703,7596,366529
2627,25634,23233
6108,50950,296930
9684,19305,4905
8703,74051,1090125
64,91772,473099
4811,97785,208150
4589,11077,52229
8101,87025,188165
2659,70253,538960
8829,44621,793849
4083,68671,2530877
4589,81329,16520
3893,52849,716277
4684,63292,26865
4684,90190,192471
2659,25317,285167
5792,79431,449946
5981,43671,570956
9873,89557,406744
4811,85760,116755
6772,50633,1331657
6045,83861,299226
9557,84177,236902
8513,14874,437680
5380,90190,27613
9842,13292,624107
1963,71836,596478
476,3482,484423
9620,37342,614084
8070,91139,416436
3482,76899,151967
5697,22469,1350530
3387,8229,99809
2121,46520,13150
5570,75950,191439
760,52532,277228
7279,76899,28983
4051,49368,29787
6931,76583,677481
9494,2533,70150
1900,74367,443674
919,10444,1456720
6171,76266,631149
8893,34811,189980
8861,37975,528583
6361,9495,113835
2944,60127,804334
8703,52216,18462
6361,13292,457823
6108,16773,113393
4463,317,790207
33,85443,37171
4178,30064,2002523
4336,22786,4748759
4874,47785,674041
3387,85443,162914
6076,73102,443318
950,67722,301453
7121,66140,78059
5349,83544,467736
7374,56013,22864
7215,61393,204497
4020,20887,3874
1362,98418,715709
7532,70886,66115
3861,43671,19843
159,95886,364512
7690,81329,17370
9114,90823,756520
2596,9178,641967
3925,77215,1204921
7627,5697,159097
3545,4748,63158
9146,99051,128484
1235,72152,282794
3735,34811,93995
7057,61709,353544
6551,33861,290118
729,52216,1635307
8513,65190,82153
665,87658,903551
349,43355,382412
2564,84177,42800
1014,56962,247254
5349,79431,13147
2026,79114,512086
1646,71203,517767
6076,59494,34289
33,17722,2145
7532,3166,293485
7880,34811,498320
3450,47469,370853
6393,21520,247228
4747,60127,38922
5507,99051,1286552
9209,18355,194795
6678,43671,209250
9367,32279,246896
3766,66772,2309330
1931,91456,1294894
5285,75317,8992
5633,2216,618443
6551,63924,10315
982,62026,1438499
919,85443,1166508
3956,26899,233082
2089,96835,172633
159,94620,336318
6235,35760,827829
3513,69621,181453
6298,43988,64406
665,7279,238332
6424,87975,144943
286,57912,103291
1298,10127,459913
5127,40823,76932
5886,76583,27334
5095,51583,37405
5190,16773,417766
8038,86709,823574
2058,3798,105881
6867,11077,123559
665,47152,423549
6551,29115,174872
5064,42722,220291
1045,70570,466409
2912,15507,60004
5697,45887,504257
5095,43671,6792
5443,11710,106162
5570,80696,545003
9810,56962,1526163
4937,55380,802800
7279,26899,1020349
1963,8545,1137226
349,31963,429599
9905,27216,892717
3672,41456,162674
2406,65507,174782
5855,37659,1372197
1014,96203,1494770
8893,62975,671921
2849,46520,990900
2469,9811,242608
9241,35444,124370
3229,34178,537116
7912,34494,226403
1900,19938,483316
8355,91456,623117
665,49368,104797
2121,82912,312357
5918,25001,676763
