@relation HistogramEquilization

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute runtime numeric

@data
292,2485,49175447
4260,296,100701859
6372,687,364595652
5732,2993,1879144983
2148,3424,711752331
5860,3384,2440167873
6244,647,348889139
2660,3150,824180468
2468,2211,513334923
3364,2563,843742801
1316,2602,291444741
6116,335,164875225
1060,3541,338795497
2276,1156,248695134
5092,1742,878553322
3684,491,133434156
5220,1860,995471002
3556,1938,662551996
2788,3736,1064110909
3620,569,174549227
3236,1781,515761997
1124,1117,96652144
5092,1820,894122893
5668,1156,586319264
548,765,28809446
4196,3658,1647702495
5284,2642,1486216818
3364,1547,469512025
484,1195,39814007
1892,3306,575372778
5540,3580,2277745262
1188,100,6488327
3556,1899,654916120
3364,1234,369275739
6052,2172,1377455711
548,1195,46601443
100,2954,17236246
3108,1273,347181244
3940,608,194821854
6244,3150,2175188823
740,1625,94351245
5156,882,452084551
1956,3189,590884668
5220,1781,926587562
1316,1273,130876358
4644,3463,1751671170
2532,1547,349785749
2596,2720,689196348
2660,3189,820113743
5796,3971,2656855920
5092,1781,883073699
2660,1938,459175197
3620,3619,1358673183
1444,1820,241391640
164,2681,26235250
5988,2602,1700656574
4260,3189,1529204227
5348,1899,1001555536
1636,3463,524079785
5220,296,111963717
4388,3502,1648728133
5732,687,366754318
2276,1390,284035196
1636,2524,418726113
6372,3815,3080855391
3620,2954,1076377844
4068,3502,1465912102
1700,804,106695128
740,3345,207889250
1828,1312,197321048
5988,1351,744369290
4132,2016,824099539
2084,374,56345393
4708,2837,1370484206
164,3971,49069697
6244,217,106654509
3236,608,159222106
5540,1899,1062265275
4324,3580,1652730630
6180,2094,1363889948
3236,2211,675433376
4388,178,53312415
1572,3932,585445417
5988,3697,2485670925
6372,3658,2574045766
5348,3033,1803838212
4004,1820,779453402
1188,1429,135359005
1316,2446,287812535
5796,1195,622536555
2596,3658,951830198
5796,2798,1806012556
2148,374,63354905
3364,3111,1078462647
4708,3463,1857604956
1508,3619,553741415
6372,3072,2220268995
1572,2251,305421903
3300,452,109204250
6308,1508,949505851
3172,843,217482330
4196,3384,1562669481
5028,3463,1916912714
4516,1117,440981908
6372,3228,2365354734
5924,3424,2217846763
4388,3072,1435622279
5732,2094,1262168078
3620,1899,631439449
1572,2993,427580393
1700,491,63263610
164,296,2473832
5028,2602,1386449313
4452,2016,892187268
6116,1312,806754584
1572,3345,490534272
4452,1625,686566103
2020,3736,734806349
868,3502,273824472
6052,843,455528109
1444,2837,389355814
1892,3893,718362617
3044,3658,1172331160
5284,2954,1744163975
6372,3697,2611413276
2916,3384,978558315
5284,2681,1510656769
4132,335,100345232
3556,1586,496969023
2276,3932,935664835
4580,3267,1647532544
2916,1664,477977050
6116,2016,1245566124
3556,2485,877455045
3620,2602,994486302
2788,647,147126701
612,413,15382889
4452,374,129552303
1636,374,49217022
3364,726,192674813
2788,296,63252867
4004,882,332185796
6180,1038,572410913
4452,139,42029772
5476,100,34252005
5604,1429,878202462
1764,2954,539129324
100,608,4791211
2724,882,259485606
5732,2524,1510925312
3812,139,44088718
2404,2172,489810678
1828,1820,281722935
3876,3033,1243026967
3748,2290,820725927
3044,2211,668120700
2468,1195,270688287
356,1820,46058834
740,178,9968109
2340,178,28501176
2148,3384,702616934
4196,2798,1203003282
2468,2016,451508923
5732,3541,2207274875
4900,2563,1320168557
4516,999,409899821
5028,256,88310679
548,843,28925375
612,569,27155424
932,1273,90533767
5028,1938,1002317970
3620,1273,413238621
484,3619,138156996
5988,3736,2522655185
1508,491,56476668
2084,1469,302416456
3940,2407,1004678731
228,1899,26791341
6308,2211,1507783015
3940,452,146481129
868,3619,270053058
5092,1038,448485542
4196,843,301831997
740,2642,164462797
5604,2681,1610572362
3492,3854,1386118230
5220,3228,1813702024
2084,1508,263367185
5860,2055,1216332717
1572,804,104336135
5604,1078,514564395
676,3502,208298760
3044,1664,457428133
2404,765,148764940
228,843,10609951
1828,1508,240322021
5540,335,155339207
1444,569,76912436
5668,2524,1496144713
676,3267,188433901
996,1351,111633287
1828,3072,507779667
3620,3775,1425090748
5988,530,249109850
5284,139,59604220
1188,2993,326078797
1060,3228,294184027
228,1703,25122933
3876,3111,1237060594
4836,1273,579129946
4516,2954,1370505149
4836,2876,1484298165
1380,1703,200554492
3364,921,265684014
996,178,9897885
1444,2602,344143533
420,491,12537094
4900,2251,1111991108
4196,2642,1150318429
2788,1117,308000334
4260,1586,614460029
4260,804,326843436
3492,2524,888895012
1636,3033,480965642
3812,3267,1270344946
5540,1429,745033214
6308,3619,2561478372
6308,921,510917577
3300,921,281336358
1444,1977,252001560
868,569,31951835
6372,1547,962222429
5604,2329,1414751731
1700,3658,621165982
5604,1156,607412959
2084,1312,228517292
6244,1664,1025381530
2532,2720,657704420
6052,3345,2283266726
3236,178,42293377
420,804,22943112
2724,452,93646574
5220,3384,1982868105
2660,3306,860833423
4132,1508,601707090
2404,3228,740499865
3236,1390,432331184
1188,1547,151896792
3940,1781,711048704
5604,882,443309837
6372,804,443286169
1828,3345,573240737
2084,2446,469222019
4324,452,152574228
5092,3971,2258721305
3620,3189,1218563689
3236,999,273330179
3300,3932,1333003474
1060,2251,188599644
2532,1156,244048348
2660,1547,425787584
2596,217,36751933
292,3424,82969572
6180,2681,1828216859
3876,374,110876587
3812,1547,544546573
5092,3815,2125012679
3876,3697,1533854077
5092,2759,1488099990
1828,1586,245216018
5604,178,67369201
5284,1312,636594287
2596,3619,925383899
3684,2211,839255939
5092,3150,1788369636
2340,2563,593083639
868,3736,302306447
3620,2681,1010855350
4132,3541,1592201713
5092,2016,1075183585
1444,139,11739987
2340,687,153892504
5860,3111,1978400301
3876,726,240478588
2020,3111,583691693
4708,2563,1235384889
5796,178,76752327
3556,3424,1244953135
1444,3384,476520022
1508,2798,377156205
1060,960,83178476
6308,256,117232574
4516,139,45732331
1124,1038,87437235
3812,647,207196973
4452,3736,1787389133
1316,765,81550238
1508,1860,259426582
4452,882,401171125
1060,1195,98573834
2468,999,235773787
1508,3502,490400979
3748,882,286989364
4324,3111,1410880538
5796,2642,1676447315
5540,921,445770398
2148,3150,646489527
4260,2329,1002126438
2660,1899,485574196
2148,1938,371619439
420,882,31216273
4516,2446,1249515436
2212,1312,250997289
292,1820,39876194
4004,2446,988067512
4068,296,85961764
4964,1860,912382629
4132,3893,1732390145
2660,2329,619839569
1764,178,21951279
2468,1234,281372399
5668,765,374183785
2468,1156,275165381
4260,1195,451176956
292,3697,78461482
1892,1469,239344380
2340,2993,686164569
2532,687,144699377
420,3345,106181714
1380,2681,314162484
2212,687,119106602
2084,882,162058985
4964,2681,1481714917
3108,1234,384374386
4708,3775,2045332438
804,1860,121058880
420,217,5163716
228,1078,13702214
548,3580,153486803
2532,2211,506327945
2980,882,231611429
5540,843,417419026
2532,3111,761054136
6308,452,231327008
804,3893,279218511
5732,256,103962437
868,2563,213179818
4132,3775,1660395578
1444,999,119383673
1316,3267,402974658
2596,2524,632668074
804,1781,125612911
3172,1273,350898189
3748,1938,729709967
1572,335,40498813
548,2563,109406766
4388,2642,1221519662
1764,2485,442268225
4260,1547,648728621
1956,3150,574345168
5476,1038,500988825
4900,2446,1341078653
996,217,12181676
4964,3502,1928113164
1444,3267,445267594
1060,452,35117001
6244,452,235521866
1892,3815,693053126
356,530,10530233
2852,1625,409046614
4708,2329,1133203054
4068,491,157048119
1060,1273,103273274
3812,2407,961499532
4324,3658,1834674884
2020,1742,320066954
1316,1703,202695273
4388,3854,1896045616
4196,2759,1254143231
3620,2172,742473021
2212,1547,290209858
6372,2681,1926685801
3108,999,255562708
2660,452,92186726
2596,843,213417122
228,1390,24035598
292,2993,60313938
2724,100,19115938
1060,413,31294454
548,3893,190885589
2148,139,17885092
2660,3424,957910453
3300,139,28539173
6244,2759,1850498374
1828,1156,179634587
1892,178,20681607
1380,3267,419506588
420,1156,32911204
484,1273,44329325
6436,2055,1355258699
2596,3971,1013253149
4772,804,399158419
4836,3267,1678970071
100,3697,22453154
1892,3619,672136327
5348,1820,1024230263
3556,999,291970616
5732,2759,1667258325
3876,1234,421205409
676,1547,83293191
2532,335,59028143
1444,804,115401941
2020,178,26089009
4964,1508,746413341
3172,1078,297954067
676,1664,90863978
5348,1351,641695458
3108,3384,1062623899
2980,1312,373356077
1956,3697,706469369
3812,1742,620409274
5860,2642,1709061081
3428,413,104054809
4772,139,41781836
804,1469,98102938
5412,2133,1182310155
6308,3384,2420388151
100,2602,15503262
5348,3541,2113690168
2532,1703,419988085
3236,2368,739627223
5476,3111,1930161239
5796,3150,1974856180
6372,1273,767682849
1060,2016,189719425
2852,2290,650301381
6436,3228,2332171870
6116,3033,2016430142
3300,256,58708274
2020,3658,679974118
5028,3384,1895327829
5412,3306,1963634088
356,2172,55778983
2084,2016,386174789
5668,3619,2409150833
1764,3033,506980572
484,1234,42743579
4260,3658,1640699332
6436,608,330541436
3940,2290,906037654
3108,3072,1062238768
1956,843,132744130
3300,3072,1039844404
4900,3228,1729018108
4516,3775,1884251108
484,217,6110309
3684,1781,618535867
356,3384,88443552
612,3697,188275714
1956,3658,682532157
6372,1351,824925590
676,2329,126911966
3492,2251,775445458
356,843,18302974
2212,1117,201028746
2980,1508,430799227
4068,2368,952683900
548,726,24506169
420,1508,45639476
5476,3228,1963925646
3044,2016,634631513
5668,3658,2325469670
6116,178,72285228
1636,1977,314753619
4772,2485,1261419465
5028,1234,613321577
4260,2720,1200203465
1124,687,58475635
5412,3189,1872451627
5476,687,320450135
5988,1508,874174013
4196,3932,1838698532
5668,3893,2429861348
4708,1390,640458513
6116,1938,1221207913
6116,2329,1475036548
1252,1390,179534747
3492,2759,941522193
3492,374,107315860
1828,882,133825104
6308,413,213630557
4260,491,173400326
164,256,2862745
100,3893,23332330
5156,3345,1974249157
5220,3306,1963387201
3620,1195,410916147
4388,452,153533945
3940,1351,507579737
6372,2485,1697373959
356,1469,35798862
3364,178,44759550
2212,1664,333511909
4964,1038,436011445
4388,2329,1065856951
6308,882,505116141
420,2211,67941062
2724,804,171525058
4068,3775,1714364076
1380,2563,318902209
2340,2407,510291030
4644,296,99149212
5284,3893,2311707397
2852,3893,1175293965
3428,1429,468422975
3492,3619,1283155227
4644,2602,1235405282
2084,647,109192327
2660,1977,470956558
5412,2681,1498659400
1444,3463,470444891
484,452,12470912
4260,726,246468407
1764,491,65133829
6372,2798,1930575350
228,3697,59073175
1508,2642,366064089
3108,2446,724337410
1700,2642,412876761
2852,2329,617330186
3044,1938,538510613
3876,882,281710290
2020,804,133219549
3428,1899,625089604
4452,3658,1848219411
420,2798,95643627
4900,3893,2079256024
4516,921,346867966
3748,1117,397787992
1764,2133,324923433
356,2993,76090226
6372,1469,931870880
1060,296,21530123
1252,3072,348781260
3236,3189,1120410590
1252,3150,362485070
548,3111,132339647
6308,843,476398746
2468,1117,233915217
2276,3189,706770662
4580,2016,969758805
1252,2055,229455946
3428,491,131032840
676,2642,147607125
4452,1547,696863160
3172,2602,817508676
5988,374,161566849
6308,3932,2712239177
292,882,14487769
2340,256,46608359
2532,2563,633897919
1828,2094,362251194
6116,1117,651483069
548,1429,55802179
4772,3775,1991732097
6244,3267,2242375702
5156,1273,603825039
2340,1820,423534651
164,3384,35118520
164,1390,17022897
292,3463,69987059
1444,2172,324159268
5924,2251,1345583391
5028,452,197797760
2532,2915,723910003
3044,1038,262701531
3300,374,99362023
1316,3228,397511409
3172,3854,1613658926
1252,2602,299122141
2980,1860,525637510
164,2251,25578247
6180,296,131222713
4324,1586,655299159
4196,726,255499862
1764,413,55039156
4964,804,397449156
932,2133,169373780
5156,1312,610620304
868,608,37328791
3876,1781,642367746
484,1664,77653564
1572,608,74424142
4324,530,185188585
3684,960,326609486
548,1078,44477828
5156,2681,1455815358
484,1390,46014428
100,2915,30543710
5284,3736,2264817932
996,3697,348676101
5796,2133,1246084464
676,452,19673279
5924,2563,1624420939
2788,3267,907829766
5732,3893,2452081360
4324,3619,1684569933
6116,3463,2404849367
100,2993,16096329
3364,2876,991356463
2020,2993,568392466
2404,1508,314921597
5924,2172,1323641523
5604,2290,1334807702
2852,1234,299595633
2916,2211,629426949
5284,765,435310573
6244,3306,2303789920
2404,2524,588163770
1572,1195,151540571
996,296,21015021
3172,2759,886337407
3236,2524,806389553
4260,1742,729584484
3172,256,54623566
4644,1038,430754218
2340,843,169295061
3620,3384,1287651924
6052,882,462520185
1508,960,136106638
292,2055,41241810
292,1312,25880210
996,2642,233477257
2276,1547,319661706
3236,3228,1112429060
1188,3502,386139771
5860,1195,645939561
3428,2211,761519557
5156,1117,548651679
2532,2368,549326906
1572,726,92175305
4004,3971,1691938046
4964,882,387980939
2788,1312,307347739
3876,2055,785215326
4644,3150,1598897665
4708,2485,1281675844
996,3658,342956851
6116,3736,2691022303
3044,1195,318045171
6052,2485,1706995790
1572,1234,178153916
5540,999,477645853
4580,2915,1384147484
4452,687,244427899
1700,921,123953655
2724,139,29993962
2916,1703,465008065
1060,1781,156086425
6372,1625,1028619316
4068,3619,1537578225
2276,1195,233347708
228,1625,23691018
4132,1860,752806254
2084,3189,627779805
3940,217,55764394
2788,2172,561223339
2596,256,50041548
2532,2876,695520885
1316,1117,111591485
2596,3111,775835819
4196,765,277539344
4644,256,85948373
164,2211,26366157
4772,3932,2131531964
1764,1195,168587950
2724,3267,881083284
5988,1273,775276267
2852,3306,947609333
5412,3463,2039908491
5284,2759,1529646680
4772,217,68800506
5796,1625,918437761
4772,3384,1781133210
484,1938,68746527
3172,1156,319707157
5284,2329,1244346801
2596,647,162607265
5092,1273,569059383
5028,530,232826965
3364,843,232190832
2916,2837,809516021
932,3384,287152947
6244,3736,2523412762
164,2485,31298187
3748,3267,1236784099
228,608,10185143
4708,2446,1215654318
6308,1781,1137420243
4580,335,120044096
6244,1742,1108698092
6052,1860,1195014898
5796,999,560169731
5604,530,240940504
4196,2016,842444967
6180,1899,1220276920
3364,3463,1204385571
5476,2016,1113724353
5092,3228,1841744215
3812,1703,620867672
5092,3463,1943115728
3172,3541,1172114706
3620,2094,737436979
868,2681,210512567
2084,296,58374202
868,2446,189932639
804,178,7703943
5732,530,253870417
5732,1273,654749718
2916,687,163534303
292,647,10497121
2212,139,33249793
5156,3111,1756994142
3044,413,97860855
4452,2720,1317207073
1572,1742,243595643
5604,569,283052172
5860,3658,2449323945
4772,1351,589293833
6372,2524,1766490480
4068,374,117996197
2788,3033,836818401
1316,3306,419238999
3236,2446,765488204
1764,374,47038023
228,178,2976905
5220,1820,970617447
2468,1351,323706461
2148,569,93220548
5476,3502,2163044151
2084,217,27345741
2916,3815,1126637857
4836,569,234626548
2724,1547,375305781
1636,3736,595649835
3044,3345,1070396925
5412,452,199005991
676,1273,64335135
804,687,38242482
2532,2798,710639111
2916,1429,377843880
3812,296,79327126
5092,2485,1299364597
1764,2094,317467725
4324,1820,759249937
3620,1429,464069173
676,2759,153271592
4260,1860,816403137
2788,1938,516600868
3556,1508,566464279
740,1586,91607575
3364,1156,373043139
3300,804,220026591
6308,100,41884370
3044,1781,501289644
5540,452,214526495
2084,2993,575266634
2468,647,128418164
5604,3306,2205853697
3428,2915,1034466862
1764,1586,254543014
3044,3384,1019421568
3044,2915,926851141
2212,2837,609323323
3044,3424,1046575371
5284,1273,616434871
5028,296,110049926
2532,1234,282938789
3172,3072,971862666
932,3775,321082480
1828,1547,244706675
2404,3893,938422468
804,2915,193805932
2660,2642,664176029
5348,1781,929925023
5412,1508,808422200
1060,2759,268509655
4836,1625,761177612
4004,2876,1189077831
1444,1938,239109041
3364,2290,787330854
3684,2133,761242583
2724,2563,675348940
4836,256,97910055
6244,1273,757559436
548,2837,120877181
4324,882,331060083
6436,1390,874293162
548,1117,45796661
4644,1977,960880282
4196,2485,1079148468
1892,452,64914411
6052,1156,645559670
3236,2954,1011016408
4388,1508,615254330
420,296,6750806
1124,1860,174787027
1636,1899,264768902
1380,217,20555096
484,2251,84175958
4836,608,251906306
4260,2798,1248072615
3748,1195,372708827
5476,3971,2365668301
2660,3541,977062104
420,2720,89818891
1572,3424,503840106
6180,2642,1769901134
612,1938,88995345
1956,2172,408796612
228,2172,34399517
6244,1390,862520771
3492,3111,1118258215
1636,2290,376412363
676,3189,178682111
3620,3502,1328953344
2020,2407,484972841
2596,2016,477641245
5284,3697,2194483333
2084,687,117732075
2596,1664,391711819
3556,1820,596434095
3812,2251,851676239
2852,256,52856273
2980,3893,1236302060
6308,1429,867853582
3492,1938,643030297
4260,100,26960981
4004,452,142484096
5284,1586,860636310
1444,2681,344866286
5668,2759,1691196343
2084,921,156678910
3620,3228,1176431925
1700,3111,495546668
2468,2720,642278120
1828,1429,222449040
4196,1586,614710384
2596,882,198961571
2596,2954,783578598
5220,374,149777343
1764,1547,233610243
740,1234,65922576
2532,3228,794475077
2468,217,35612141
3812,3893,1567063519
4132,3384,1523090748
804,3541,256632058
3684,3815,1425404744
5156,3189,1776897438
2020,1664,282338686
5924,296,123450030
3364,2133,690255103
3748,1977,718738734
5156,804,364239474
4900,3424,1891290098
3492,530,169687383
1444,2915,387778273
2852,374,82906327
1380,647,73434105
2660,1742,2222007548
4708,726,315664257
676,1508,79348292
4452,3502,4490754553
3044,3736,1328207752
