@relation FilterArray

@attribute ArraySize numeric
@attribute FilterKey numeric
@attribute runtime numeric

@data
48101,34177,940993
77215,16772,975448
39241,16139,527443
46835,29430,459105
85127,98734,1057830
29430,2215,350074
74051,32278,671003
90506,42722,872758
11076,81329,103058
43987,2532,393614
75000,61076,729318
57595,11392,591543
54430,41772,748144
92722,14873,1079852
64557,98101,743649
949,21519,11631
48101,49051,452840
48101,43987,439491
5696,75000,53916
61076,19304,579709
36392,92722,329775
46203,18987,412886
45886,33544,541807
47468,99684,527901
74367,53797,840457
51582,88291,572520
50316,30063,525195
41139,81962,494511
47152,48734,482556
32595,91772,318899
74684,99367,725299
14873,87025,135747
18354,7595,166472
9177,60127,157684
77532,47152,1011259
42089,31013,383872
43038,45570,440713
37658,93671,359716
5063,50949,83084
94304,68354,975161
99051,68987,1107528
78797,36076,786079
51899,55063,772114
62342,69937,879387
35443,86076,348301
49367,99367,527755
13608,84177,122783
95570,24367,930190
35127,47785,349154
32911,38291,307895
29430,85443,348480
37025,27848,391247
94620,82911,1227969
11076,62025,108898
87658,20253,856888
98734,81646,890222
48734,86709,542669
42405,64557,383709
21519,39873,193246
62342,56962,628208
21203,92405,253420
68038,70886,910693
12025,64873,142160
4747,25633,47137
5696,77532,55673
73101,70253,838312
96835,33228,1028176
77215,62975,985866
73418,83861,661773
29430,24684,262563
7278,25949,66035
13608,99684,157008
31013,78481,310820
10443,28165,102830
36709,14873,345147
2215,99367,23322
77215,74051,763070
82278,10443,811193
49367,20570,551379
87342,34177,811199
79114,13608,854009
79430,96835,732095
38608,14557,380946
4747,75316,45734
21519,72152,193360
51582,54114,456063
1582,25633,13977
89241,63291,794024
34494,12658,317479
31329,47468,282949
90506,68354,871213
43671,51899,398501
17405,63291,157706
35443,71203,377911
27532,14241,311231
74367,48734,676309
92089,24684,845422
65506,24367,601718
72152,16456,649580
38291,14557,348255
84810,68038,792027
33228,71519,302471
80380,24051,761815
72468,48418,652281
57278,2532,536951
19620,9810,177898
55696,9177,503476
65506,11076,579963
93987,39873,1912674
24684,64873,384958
3481,88608,55574
85127,23734,787376
59177,40823,536024
74684,63291,676643
21519,89557,194040
18987,40823,176590
66456,51582,662674
1899,64241,17993
82911,24367,749765
37658,72152,342794
42405,75000,393084
24684,39873,221891
73734,63924,2301119
4114,54114,44165
28797,23418,278794
44304,31962,432670
82595,93038,758826
58861,43671,525615
71519,14241,750501
32278,31329,361799
78165,97468,745795
36076,79430,432327
32278,58228,390940
86709,5063,884017
83861,9810,762404
84494,92722,774402
19304,71203,178115
77215,85443,753100
67405,70253,612448
43354,28797,418583
91772,29747,931311
16772,12975,154898
90823,41772,851206
18987,94304,176696
47152,63608,423063
98734,13924,983006
67089,53481,626741
67405,81013,608240
66456,88924,597897
49051,18671,497417
13924,39873,127126
98734,88608,910670
50000,21203,450472
13608,74051,123079
40190,72785,366510
4747,49051,42208
2848,50000,25508
10759,89241,98018
90506,87658,860306
87342,52532,802531
72468,92089,650985
26582,69620,275193
11392,99684,106306
13291,55696,120057
46519,47468,415621
64873,18987,633708
96519,77532,1034207
43987,95886,438686
49051,43038,515967
31329,13924,353933
3797,88291,44459
90506,77848,848222
68354,53797,851596
72468,26266,653264
10127,41139,90958
20253,26266,183260
72468,55696,669126
92722,3481,1238399
81329,85759,1065379
53797,63291,706205
10759,69620,191179
12025,68038,154757
11076,40823,134316
29747,20570,328301
45253,94620,505878
8861,88608,98765
70253,6013,851053
68987,51582,884957
19937,57911,212865
25949,6646,252308
36709,23734,436970
52215,21835,497485
2532,38608,23428
70886,27215,771448
90190,95253,978976
43038,15823,411688
98101,89557,2560806
67722,76899,813358
43987,32278,435711
17089,43987,158985
61392,27215,582815
25633,43354,251057
69620,93038,635157
93354,78481,913401
30063,26582,293304
80380,81962,922573
12658,25000,129155
50000,16772,682361
82278,84810,831363
69304,74684,639606
60443,24684,690771
11392,56646,123124
48418,89557,457726
8544,31329,78231
51899,74367,459916
50633,16139,507459
62975,44620,786208
10759,27215,108715
35127,38291,349313
41456,23101,397852
41456,82278,398837
64557,56329,642200
81646,6646,819712
22152,69620,231897
90823,62658,825983
9810,51899,88304
4747,10443,62681
71835,14557,813194
18671,44304,186277
85443,58228,908252
24367,67405,235774
93038,81646,1030132
94620,31013,945616
56962,48734,629351
57278,15190,759618
34810,47785,349232
50633,58861,477389
34177,1899,315519
46519,46203,552074
30063,31329,285186
99051,81646,897482
93038,7911,923561
43038,13924,424223
4747,46203,61591
65506,77532,635768
11076,39557,103345
45886,32911,430153
29430,75949,276231
76266,55063,1016174
9177,97468,92407
29747,95886,286165
20886,26582,201667
23734,16772,227801
5380,66139,52157
74051,72468,666914
77532,87658,851505
64241,60127,895577
27215,94620,319150
72785,2532,1006538
16139,64557,156409
17405,7911,171890
39873,33544,368262
71835,30063,650652
72785,40190,661305
69937,21203,657813
47785,80696,435704
89557,77848,821007
5063,96519,76614
80696,69620,771923
48101,97785,442490
69620,47468,624791
87975,77532,835427
91139,83544,825939
40190,30380,363904
89873,12975,813152
74051,87025,739078
27215,11709,441394
42089,66139,508302
34177,59810,342689
77532,78481,798816
95886,53797,980327
61076,82278,888995
49367,74684,481824
62658,40823,569449
62975,30380,559622
3797,11392,34127
84494,44620,770778
71203,91456,641654
72468,19937,718625
74051,69304,905675
22152,64241,354546
10759,47152,171652
52215,2848,464539
83544,15190,795243
51266,51582,467851
82595,41772,789175
43038,9177,396105
0,22152,394
15823,66139,143499
50316,71203,450082
69620,37025,637778
21203,71519,192012
10127,94937,90385
36392,84494,325849
37025,68987,340914
80696,10759,743903
75633,59810,680944
2215,45570,19988
17722,35127,160301
94304,50000,844669
67722,69937,637240
80063,61076,1429087
34810,8228,552797
24367,29747,237772
27215,316,243354
50633,97152,454565
98101,40823,898532
91139,43354,847899
75949,88608,688037
85127,45570,920746
17089,67089,208324
10443,96519,102829
31329,69937,327507
25000,63924,312230
63291,99051,664458
95253,14557,975864
85443,27532,863145
33544,2848,445479
16139,71835,166511
56962,11392,587056
1582,10443,16292
63608,48734,590808
62025,19304,638250
35127,33861,359771
38291,11392,460887
949,71835,13187
59494,23101,729443
80380,97152,758360
72468,43987,741586
21835,6013,218074
52532,63924,1579808
94620,12975,947756
80063,11392,818778
56329,36709,610471
9810,74684,99212
25633,20570,242813
91772,79114,855178
5380,11709,51964
61076,84810,541639
58861,73418,564084
31013,72468,274443
37025,71203,331703
62975,19620,668181
21203,71835,211100
22785,58544,255957
38291,94620,383244
17089,61392,169636
94620,27215,957392
24367,72152,222351
77848,7595,715480
35443,53481,346941
94937,30696,1172290
71835,9177,692668
77215,36076,917109
0,6962,1372
62342,26266,608927
69620,6962,860278
18038,21203,223609
39873,71835,394289
3797,37342,37213
29747,86709,321168
11392,70570,107838
33544,58228,309037
54114,47152,508098
90823,43354,867209
28165,41456,392255
27215,6013,269509
61392,28165,638902
47152,4747,427076
58861,27215,626770
21835,4114,206729
23418,20253,212349
64241,47152,636372
37025,30380,371402
78797,48734,837523
97785,91139,1089107
84177,4430,892128
73418,62658,672479
97785,64241,909051
41139,6962,380206
41772,97785,374652
20886,33544,189205
93354,37342,990869
67089,16772,712502
13608,87342,124384
9810,18038,92005
57278,39241,658679
56013,90823,525645
74367,60127,714080
2215,80063,20682
67089,73101,706660
55380,61709,751052
41456,76582,368735
42722,62342,389113
10443,55696,95455
74051,88291,666300
18354,16139,185116
66772,31329,740706
91139,5380,1010810
26899,62342,300226
83544,28165,815023
8544,93671,84959
18987,35127,182407
7595,98418,69705
26582,10759,247228
73734,74051,669516
41772,63608,380337
56329,4747,503576
41139,36076,366164
90190,11709,1758684
76266,81962,1004070
90190,6646,891675
20570,949,186886
51899,65823,460725
87658,32911,848747
38608,9177,345946
16456,29430,148698
34810,76266,335071
91456,44937,822916
42405,87658,413867
33228,3165,297860
13608,7911,125594
69937,40190,637249
30696,67405,275473
5380,87342,48811
18987,47468,172016
43038,7595,425763
82278,27532,739365
9494,46203,85385
75316,10127,686689
633,82911,6233
44304,11392,400519
37975,36076,755950
98418,20886,1256384
44620,50000,436298
62342,39873,597751
34810,91772,322546
96203,54114,864876
62975,38291,660978
63924,38608,576866
49051,63608,440797
19937,89873,182993
11709,73101,106904
16139,84810,144638
45570,45570,409703
53165,35127,524644
52848,96519,473226
82595,30063,744546
16139,8861,152661
51582,13608,463955
32278,81962,634942
32595,10127,541434
30063,22152,466655
28797,9810,370614
31646,32595,361236
31013,64241,309394
18038,64557,169315
19304,39873,176626
20570,87342,185761
88608,51266,826095
65506,12975,666686
6329,11392,56432
6329,48734,58829
80380,19620,726057
98734,98101,944267
64873,633,576933
75949,12975,701112
63608,949,563022
69304,29747,704361
71519,79430,644961
18354,51899,182166
50000,92722,465082
69937,21519,627977
43038,25633,430595
57595,31329,515091
75633,25949,734976
73418,55696,1891253
15190,99684,147243
94304,12658,1068871
50316,8544,503330
27532,33228,291777
56329,95253,650431
80063,70886,787615
45886,16456,485698
20253,36076,181368
85759,88924,849113
68671,80380,673314
83544,74684,882324
93671,71203,1153239
88291,47785,854134
82595,31962,950820
62658,31962,562346
84177,39873,844208
56962,54747,641063
22468,25000,222305
59494,79430,793443
57911,13608,577075
25633,6013,247199
90823,85127,876669
43987,19304,404693
85443,6329,799305
97468,63924,1082747
13924,2848,137630
59810,2215,605025
18354,97785,180337
30696,69304,297377
47468,16772,486442
31329,17722,305661
97152,81329,988856
61709,95253,562082
92722,20886,1059056
46203,13291,548237
61076,56013,623274
60443,50633,708603
74367,28165,699172
12342,70570,114911
20570,67405,185640
3481,89557,31932
54114,48418,485538
88291,90506,890080
20886,95570,204637
51582,24367,530925
53165,6329,554603
61709,22785,698922
98418,95253,1099647
65506,84810,584574
18354,43354,183979
85443,19937,791873
98418,48101,901389
64557,61392,1141491
59494,43038,747386
14241,62342,143680
57595,72152,557876
13291,16772,137625
58228,88291,605651
91772,44620,869390
18987,21835,186014
96203,35443,1141727
24367,60759,226493
17089,71835,1654228
38924,83228,383240
50949,58228,543711
69620,45253,835218
47785,95886,544073
87975,84494,832984
84810,39873,1048259
93354,29747,928214
17722,44937,161939
79430,77215,839516
84177,81646,782674
85127,41456,852577
41772,43671,466263
95886,56013,895244
316,95886,3872
79114,69304,715142
40506,3797,365799
66139,76266,675534
52215,56329,467850
5063,54430,46935
75949,47785,729756
13608,52532,188366
39873,40823,359968
83544,86076,768949
82595,6013,790467
70253,64241,641919
34810,65823,319739
45253,15823,414307
25949,75316,233097
71835,78165,656625
75949,4114,729304
63924,65190,794415
11392,28797,219983
47785,23734,759915
52848,93987,840004
45886,49684,619666
14241,78481,130725
99367,80696,885363
49051,57595,442169
12025,75000,111330
36076,78481,323799
97785,33228,894843
62658,44937,554611
1266,26266,12447
50000,53481,453202
67405,67089,640251
60127,53165,612448
12025,92089,109467
89873,19937,920983
38291,9810,375936
93354,46835,913049
5380,53165,48298
50316,27532,454089
32911,76266,298888
43038,25000,386109
7911,61709,85657
34494,23734,308822
92089,53165,870617
64873,81646,582530
69304,20886,663744
4114,72152,37582
78481,54114,719116
93671,46203,933652
12658,2848,115893
81962,633,744289
89557,46519,810945
35443,15823,319527
21203,45253,189995
47152,4114,428223
83228,41139,760114
98101,10759,884396
60443,9810,579778
69304,50000,652052
4430,96835,40859
59810,23734,620771
83544,31646,753692
55380,66139,545581
79747,33544,728784
74051,14873,691957
45886,43038,413102
25000,12025,224784
32278,93354,327098
25949,38291,251426
57278,6329,577855
86709,77848,1058198
81962,56329,938619
14873,84494,202990
78165,17722,835216
63924,53165,645119
90190,52848,912220
69620,50949,673626
3481,58228,34937
64557,73418,599947
68038,86076,791453
90506,85127,897785
62025,44937,1123130
44937,3165,541919
41139,74367,534989
73418,80380,788338
94620,78481,1057184
30696,79747,314976
48734,51899,568117
29430,97468,297446
80380,73418,796122
316,95253,3700
68671,24367,768032
8861,96835,85610
75633,32595,686000
37975,64557,338413
95253,86392,1046719
36709,35443,476877
316,62342,5296
30696,21203,352886
30063,47468,339540
30696,20253,284000
68038,41456,736719
78481,5063,744144
74684,21835,717497
10443,95886,95787
78481,34177,721880
10759,93354,112324
75000,86392,876203
52215,85759,603236
24367,86709,341233
26582,64873,278583
76582,88608,725255
51899,32911,504145
13924,77215,184102
22785,45253,221721
97152,68038,956547
87975,12342,1016878
81646,65190,843477
14241,49684,137702
93987,65506,918566
72785,40506,723563
12342,78797,152652
29747,41772,281906
78797,88291,946886
38924,37975,440123
44304,93987,449929
45886,60759,421052
49051,68038,471377
95570,23101,862051
26899,18038,242095
77215,25949,701818
31329,94304,650020
93671,92405,1112143
13924,87975,202591
10127,48734,106462
69620,82911,943038
39873,99367,378707
88924,81329,882695
62342,5063,795970
13291,47152,119297
53165,20570,476323
78165,80696,770055
5063,38608,46166
42722,13608,383181
5380,55063,48325
95253,74684,1034951
27215,24051,272101
96835,44304,968377
49051,75316,469765
98418,64241,893943
69937,62342,667198
42405,46519,383336
23101,98101,207495
63924,3797,572111
86392,35443,792910
81646,44304,850757
52848,28797,502723
30380,16456,271643
43987,64557,401256
88608,1266,807215
57911,74051,519146
16139,84177,143626
93987,13608,855386
37342,36392,344514
4747,60443,44732
8544,95570,77697
22152,65190,198614
55380,45886,817998
14557,49051,307321
2215,81962,44372
22152,90506,414952
1266,66456,21623
34810,95253,534866
55063,7278,522317
66139,77215,647022
21203,69937,207743
92405,35127,832470
4747,38291,1064505
37658,98101,339711
74051,64873,672439
69937,43671,637063
2215,12025,22117
52532,89873,469233
92405,15506,962298
86709,84810,870512
46519,50633,450457
84177,12975,770163
25000,31013,227085
65506,47468,585666
66139,85127,612712
91456,9494,829093
45253,84177,414859
53481,55696,474188
20253,78481,181190
84494,30380,801136
99051,24367,1013175
69620,81329,638934
99367,45886,903510
84494,69937,786156
75633,2848,689517
50000,69937,977197
79430,91139,1070984
21835,88291,199936
17405,96519,192123
11076,50316,99143
96519,39241,885904
84177,21835,787717
14873,54747,134424
63924,87342,638706
39557,39873,387810
25633,87025,230401
17722,9177,160637
99367,46835,895360
65506,22785,635545
24367,1582,218106
87658,43354,825275
88608,96203,816136
15823,7595,155852
46519,34810,415464
37342,66456,343303
47152,25633,434588
6013,41456,54331
19620,60443,205119
92722,78165,852027
49684,78797,494161
55696,80063,553151
25000,0,247337
80063,57278,813975
59177,87658,596407
7911,33544,97567
38608,82278,2055299
92722,633,2518722
94304,89557,1114261
2848,87975,32930
59810,56013,658758
44937,25000,448555
42089,78797,2591471
71519,45886,908202
3481,28165,52571
43987,18354,576776
48101,92722,536116
84177,38924,1028290
633,11709,9543
67722,91456,758108
72468,94304,1020269
67405,68354,911372
49051,65823,551033
56329,19304,560253
92089,5696,910945
26266,1266,254957
86392,86392,887973
6646,38924,67065
44937,35127,566678
85127,56013,1079127
87658,39241,947659
52532,61709,516982
93354,92722,971308
47152,73418,478196
86392,85127,860239
51266,98101,516195
58861,62342,584234
66772,78165,1527650
61076,87658,816396
18671,31013,244490
51899,9810,707278
76899,1266,721289
20886,949,245582
6329,50633,61149
6962,12658,65955
88608,54747,805496
26266,62025,274828
71203,10443,856085
13291,78797,171884
6646,15506,65249
64557,83544,660932
73418,58861,844544
57278,42722,541957
46835,6329,437166
57278,5380,618719
12658,37025,295788
11392,31013,103077
52532,34177,475752
59810,29747,533900
29430,87975,302593
27848,99051,278117
84810,70886,770766
95253,91139,979564
37975,34494,378541
83544,633,816000
47468,96519,439936
69304,75316,851092
19937,56013,187113
7278,75316,67738
71519,47152,968332
26266,47785,306146
93354,77532,881153
14873,50316,163356
