@relation RGBFilter

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute runtime numeric

@data
4068,3619,452829763
5860,2016,367480274
3044,1234,113360933
5092,530,90664794
5988,139,25098135
4708,1664,244421865
1636,2759,142808895
5284,3228,571053682
2084,452,49644211
804,1625,62818465
484,2798,57077583
5668,2407,656636056
1764,1860,112539771
5796,3736,717666358
1188,3932,202179092
2404,491,45478311
4388,3111,435616627
3748,1273,166395978
6372,100,23921264
4836,3893,759026534
1444,1117,61301848
3556,1078,147701103
3620,256,32888823
3300,2016,272344211
5796,2954,553303067
3684,3424,410883558
1892,2094,123876920
5924,3893,776908462
5028,2133,330562789
868,2876,75885896
2212,1351,96789641
1828,374,20934949
1572,3893,186336178
548,3463,60315235
2980,2407,379931357
4708,3854,710451410
1316,1742,68009863
548,921,15222044
2596,3502,297927930
2276,921,72107701
932,3775,108010561
5924,1156,211709054
5796,3932,712787024
3300,3033,327318441
3940,530,63794493
292,3893,37304831
3108,1664,162501168
3492,2290,244207457
5668,1820,330985738
5476,3267,575152428
3940,3228,400352896
228,999,6398676
2148,3541,237041560
100,569,1587404
4708,2251,329411883
3108,3697,362920248
100,3658,11182907
4260,3893,523400323
228,1508,10652726
100,374,1055802
4260,1429,197187254
5860,1469,268838425
2980,2524,267146949
868,3150,89658493
1572,1234,59959510
5540,374,65623860
2404,960,79954180
740,100,2137741
3364,3502,423946963
2596,139,12602659
2020,2133,134118559
676,1547,32403332
4260,139,19818517
100,3775,11113510
6436,2837,563438897
3428,452,53641237
5476,1820,343826476
4068,1195,148240487
804,3541,89696674
5860,3424,643724450
5860,2055,395027439
996,2681,117590855
6180,2329,452457045
3748,3658,427930982
6052,1625,298627239
1060,3893,123416525
4644,2016,291050030
4132,335,43510591
3172,3854,388923801
2916,608,58304589
1380,3189,138279186
4324,726,101207489
6308,608,122507379
484,1273,21631675
4580,2055,305369766
5988,608,112489946
1636,2172,119041450
3364,1429,145050443
3108,2915,307058181
1892,178,9458028
1956,2133,133908341
932,2368,68294574
4324,2133,285436142
6436,569,118180101
1508,3111,160716037
4324,3384,449595864
4708,3267,594326531
6436,3658,917754684
5540,3854,667818683
228,1117,7707013
2852,3189,283480273
6372,2290,452738635
5604,3541,620540212
1252,3619,147256176
4708,178,27958294
3684,2329,275134323
3108,3111,298446752
996,491,15332285
1764,1977,105185150
2084,1273,88368658
2148,1234,94100394
2276,1234,92290046
5348,2798,465859180
5476,3033,503128135
6052,3463,806221081
4004,1547,194189800
6052,726,134903240
3492,3502,470891331
5860,413,73436154
612,2720,53336000
292,1586,13842249
3684,2681,336160505
356,2954,33879226
1892,3267,191304772
4004,569,73079090
2980,3267,308453035
228,2798,18682375
100,2094,5942321
2340,3736,277360232
4196,921,118474026
1892,335,22404977
5476,3854,679149692
5668,100,17137895
804,256,5802615
3044,2602,249739864
4452,3033,425163168
5988,3775,754294349
3620,1351,148662735
5348,2876,493018325
3940,1547,188998472
4388,3267,441964593
3684,1038,118103766
5988,569,107125129
6180,569,107015974
3748,569,66555784
6436,3072,604810713
4900,3971,616173345
2340,3267,249326580
2148,1156,75401175
1188,1273,44415660
2084,608,40084527
2084,335,19951601
4964,3971,628079270
292,3580,33867089
6180,2915,568282706
6372,2446,513518028
1124,569,20755732
5604,2876,575359626
356,1860,24039493
5412,3736,641534118
1508,2055,110796762
6372,296,59513810
996,296,8516179
4644,1977,287242357
4004,2133,249831264
4708,2993,552452824
3172,2681,263755991
4132,3267,421292996
6244,296,63569815
292,3384,31139204
6052,2368,459318304
420,413,4975986
2852,3424,325867876
164,2172,15957863
2468,3072,229932123
804,335,7822564
4580,1664,250203336
4516,139,21968120
932,3619,112978422
4708,2602,377656816
484,1781,25980631
4644,1938,300809115
164,2720,12985089
3108,1820,184081887
5156,2915,518595078
1188,335,12277138
2276,2446,173078716
5540,765,127800855
6372,2759,544700864
5924,3932,734968616
1892,2251,149242918
5028,3150,521158983
1060,2837,97271250
292,3345,30588294
1636,1038,51428658
5860,3619,660826120
5092,3619,599415748
4452,843,120063005
2468,882,66594146
3428,882,94588972
5604,2016,370768238
4260,1703,244275796
4452,335,45293811
5220,3189,501938656
164,1351,9841987
5092,2602,501775198
2020,3111,195812456
484,2446,35673735
3300,3345,335563149
5988,3033,583404138
1956,2681,167595878
2084,3306,282061151
5348,2094,390680055
2340,2798,207024146
100,804,2924947
2084,960,69733865
164,335,1518299
3556,2602,284748808
1892,1038,64182416
4964,2407,371491066
4964,1429,219677183
3812,3736,444506615
3044,647,93317154
612,2993,57069982
1060,1117,36656413
1764,2407,133923467
3876,3854,464838574
6436,413,134430215
2788,1469,128017116
4580,3345,473748131
3876,804,100169973
676,3971,86237177
1572,1664,83978287
996,2172,80737049
3300,1703,174030169
1892,3033,176536431
5412,1899,311441650
4900,100,16796169
4132,3072,427170800
6436,2876,583403524
2596,3541,294913996
6180,3306,645894504
2148,3267,231351890
6116,374,67742996
2596,882,70637193
2340,1390,136871781
4324,1938,260126392
2596,1273,102439607
5796,1429,276362993
5156,3111,498486936
4580,1117,152946015
3940,1312,158301998
612,452,10268666
4516,3775,534789848
1700,1625,115298350
2980,2563,239823306
804,3815,134093530
4388,1781,237326411
1508,2642,117386042
1060,3815,132261227
3812,2720,320154523
4324,1977,261202411
3364,3384,371527932
932,3580,110931443
4388,2954,469889372
420,2055,28940266
3556,2759,304210379
5860,1078,194186995
6308,335,65528279
1892,921,52015307
5348,3306,674849477
932,1469,42810843
4388,178,25287105
4900,2720,423114312
1892,2681,159517920
4004,1586,215194899
1060,2720,92404618
1060,2172,80968127
1892,3736,215123097
4388,2172,293512519
3236,2563,338174600
5540,3306,571878616
228,2759,18793422
3684,1508,178246903
4004,1742,210645506
5988,335,59318250
2660,726,63176984
3684,2211,260310349
3364,2133,234495687
5092,1938,310435247
2788,1703,157346098
2340,608,43158570
4068,1547,195566858
2212,3502,245818755
5924,413,72685628
4324,3267,441468038
1188,1977,80745051
3236,1547,152678922
3172,2837,277391817
6116,1547,302190890
4132,765,111782399
2532,1038,80962056
420,2133,29324124
4516,3228,449450259
1444,1273,54469706
2404,2798,201611441
5668,530,91895434
1060,3150,107964571
5732,3854,688148794
292,3150,27051066
4132,2837,365431962
2788,2368,200874288
4644,1429,204499850
5412,2329,412480812
1636,2407,121966944
228,100,700461
868,178,5786989
5668,2524,485830122
4196,843,115724930
2340,1938,149186484
4836,3111,461334126
2468,3150,257111526
3684,1625,198108503
2020,100,8394815
100,1860,8152890
1828,1038,72848104
1508,726,33928519
3172,3111,303288917
3620,1938,222043669
5732,569,102671904
3492,256,25231885
5988,3893,762826553
2084,2251,148229304
4644,2798,400199284
3556,1547,173529378
1572,3345,161517011
3556,256,28199208
5476,491,83990196
3556,217,26091065
804,452,10679480
1252,2172,89047043
1828,3111,175424968
6116,3697,712793322
1764,1508,82346500
2916,296,26164825
5092,1820,291411669
5860,1664,305679810
2916,3345,297783061
1060,2329,81551977
3300,2407,250978879
3620,178,21772156
2724,3736,313746606
996,3267,100381540
5092,1899,329778545
1764,2446,134879519
1124,1977,68395444
2212,374,28563122
1636,804,37987850
3492,139,15344258
4836,413,68438903
5156,999,172591742
3940,2172,269760029
2852,374,33060253
5284,999,166825444
3044,3541,364351110
2468,1273,94164401
2852,1860,164762206
1060,3971,139798635
1316,1156,47792924
228,3267,24682684
420,647,7718239
2404,139,10290667
1828,3580,209357590
868,1664,47080200
4004,1977,253434960
2980,2094,208469347
6372,3736,769562338
548,2837,50383309
5092,3033,478587935
4324,3463,466079804
1188,882,34464234
4132,217,28202589
6436,217,47226362
6308,491,94425244
1892,3541,217271843
1764,3424,198565386
4580,2993,437575488
4836,1820,277799779
4132,1469,188039127
4068,3775,479851100
3044,2172,204491639
6436,100,21535808
2020,1938,125587237
6372,530,109801181
2724,374,30996732
4644,3345,508037344
6180,139,26381857
740,1273,29083413
1444,3150,139561549
5476,2798,468384805
5604,3580,662715060
5732,1703,297928399
6372,3463,667455033
4772,1273,184365079
804,1469,34702928
6116,2954,556871844
1444,1508,73741741
2276,687,51622092
356,3971,48243113
5796,2602,469941394
5476,452,93290399
5604,2407,406849820
2084,1195,76383564
2276,335,24294263
2916,2993,267556072
1508,3150,145823946
1700,1860,98096913
1060,2602,87541112
5796,2055,369917807
292,1742,14460573
2212,1625,109421658
996,3345,105435539
5732,3463,666340726
5668,335,58640148
6180,3697,704670069
1572,1977,95179799
4964,3424,534558382
6436,843,166434747
4708,1312,185335407
6372,413,78855898
4836,2251,329131579
5476,608,100172595
356,2837,30529463
1572,3775,180233898
4388,1625,214954712
2276,3463,238753364
1060,3384,125165569
3812,1156,142608294
2916,3541,333009001
6244,1078,204924148
5668,3189,570840923
5604,960,175198823
3876,2954,349983737
740,3189,71987642
5604,726,120115303
3876,3424,403586551
2404,2876,207889946
4324,2798,525209392
1700,3072,160896119
3364,3150,327707600
164,3033,16752769
5348,2524,427196765
5092,1469,228105451
4516,3345,455869954
3300,1781,179470706
4772,1351,197588611
2724,843,69556183
2596,2016,163460020
1764,3072,218211844
3236,256,26048210
3108,1469,149910567
2852,2211,192495245
3300,335,36429845
3172,1351,138048841
2020,452,28544125
2084,999,66377245
5604,2642,487171783
1892,2954,183098036
3684,452,51003251
5988,2368,474129140
1956,3932,264237669
4196,3267,464100338
6436,2954,636706714
292,256,2053859
1380,2055,87579619
4260,2876,391914129
2276,2837,197178322
3108,882,83348811
3364,3189,342247233
228,1312,9586991
4132,1078,138823563
3044,2954,275212190
2276,2876,196888113
4452,1586,214761376
2788,3736,326652272
3492,2720,326130453
3876,2563,301794036
100,921,2546165
1636,1469,77302859
612,2642,51129927
6116,1351,252244990
1124,3111,110116194
3428,2954,313016851
5028,2251,339500542
4900,491,75178694
1124,2446,87897213
996,1429,44109657
5796,2368,424034505
6372,3111,617057345
804,1820,49113518
2148,3072,210344014
5796,3228,587245743
5860,3775,677352919
484,3189,49608358
5092,1781,280714860
420,2954,37031387
2980,3384,338653375
1188,3815,141662788
5476,960,179259630
1252,3932,157013327
3492,3424,359726572
1700,921,47772008
2596,2602,206796216
1572,3658,177513380
4836,2211,338366136
5668,3971,684047549
5028,1586,249053862
5924,3854,702537180
4580,2563,369063161
6180,3267,623388984
5028,647,98520002
5540,1156,197997688
2724,3150,256198113
6116,3580,702027942
4260,2759,457686996
4004,2016,249813310
1188,452,15017959
1188,2133,78671878
2468,1429,107868158
4004,1038,125123677
5668,2759,483115098
3684,569,67744878
2468,1703,124054550
4580,3893,532868974
1124,2094,70274043
5348,1547,245483255
1316,3345,136302457
5220,2172,347762052
2468,3502,265913603
1508,1038,46776054
3812,217,23564698
2980,1820,164670500
5412,3072,529334932
6436,256,54631082
3172,3971,386814869
1252,1781,66507057
5220,3463,554677846
5732,2798,501496397
2212,1156,76606395
5860,3033,544946462
4772,3267,475622636
2980,1586,144132218
2404,843,62980585
4260,1860,243338373
3620,530,56283360
3044,960,90882845
932,2211,64112698
3684,960,111024491
3172,3306,321906235
2468,1390,111802594
1124,1117,39846763
5220,3893,619424298
740,1429,32071910
2596,687,52997882
2532,2720,247173382
3428,3971,411895569
3684,1117,121984237
3556,3815,415670041
5540,3072,515608856
6116,3345,625032634
4260,217,28689483
2212,1273,83772047
1508,1586,76318979
1188,1625,62683220
4836,3306,475574463
6244,1117,224589718
676,3384,69793602
996,100,2739085
676,2563,51512562
2276,1195,82378328
3620,2133,234418301
2724,3384,288775143
996,1781,65469304
2148,1429,93818801
3428,3932,414216523
5092,1664,257114859
356,100,1012843
5604,882,156702824
3172,3502,364802254
2596,2446,193516028
1956,256,17189779
5220,3619,573273113
1636,3580,176551970
4260,2720,358061180
3044,1977,197602514
4772,2524,388781300
676,1117,23888312
3684,2798,399120097
5476,1586,273474983
5092,2407,383919991
2788,3541,305240300
1828,2133,132729671
1700,3658,201553656
3364,726,83269338
4516,1820,294193410
5924,3971,784093857
3108,3893,374545821
4260,1977,258573035
292,530,4284748
996,3775,114452758
3812,1820,225898876
5092,335,53262589
612,139,2331155
2980,3697,327595194
804,1429,35293476
5412,3580,590427475
6052,1469,279269401
1764,1781,96630574
1380,1586,68101923
5796,452,80314237
4836,3424,553010699
868,3463,94572131
5476,3619,610921028
4004,2055,248438218
2276,2407,171546431
4196,765,99352210
6180,3189,594835951
932,3033,86900478
4708,1820,274913291
4132,960,120708339
5348,3267,556422592
3300,3932,413163762
5156,3541,630322817
740,1390,30650677
932,1625,46389720
3236,2876,281778745
3428,1390,157927716
740,2602,60910260
5412,2837,480006390
3428,3893,407159414
996,3893,120815929
4004,1273,167650240
5220,1586,259757993
5028,2642,409429573
1956,1781,114023607
3108,1390,145320396
3428,3502,371628398
5668,3384,704027064
2596,1469,117735257
4196,3345,428239731
2916,2290,205372851
3620,1860,206015415
420,2016,26569609
1508,1156,54671357
5476,3306,560911457
100,1351,3781882
1956,1312,78253119
1636,452,23756349
6372,2720,560069885
1188,608,21967946
4132,1156,141814871
2532,3854,305960223
1572,3580,186716951
2340,217,15696283
3236,2329,241433155
5604,1117,192624234
5284,1703,294093892
5092,1625,262806778
5156,1860,286201035
2660,217,18217156
2404,1742,125957243
804,3893,96781261
2980,843,76228250
4836,1351,211554704
3684,2055,227517559
3428,413,41883544
676,1234,24295015
612,843,14431619
4260,3932,536964191
6244,2172,417179348
1572,960,46942393
5092,3697,583294705
2148,2798,185204835
548,1742,29754356
2148,491,32407792
5156,1664,258050379
3876,3775,442333241
1572,647,28823069
6052,1664,312358455
1700,1234,65731504
548,726,11081837
1892,647,38400761
1124,1508,48721250
4260,1938,260804015
5284,2837,467498349
3236,2915,360571059
1956,726,46726946
2724,2055,172988301
4964,1195,179661534
4900,765,118792577
164,178,826969
1956,3971,231195291
1060,3541,112750675
2404,256,20448163
100,882,3210849
4772,1078,160502130
4196,2055,259944706
4516,100,12668009
4324,1625,212270513
932,2759,80989624
3748,2016,232957511
6372,3854,749806919
1892,3815,237934213
3748,530,63082869
804,3384,84686400
1188,1547,58837144
6180,2485,504501122
3364,1625,163844759
2212,999,67064167
3876,882,106277020
3492,452,50198492
3108,1977,187138029
4580,3541,496998905
6052,1781,394085961
2660,1234,102920387
868,3775,100652244
612,335,5973594
6308,3775,799726162
100,2798,7771793
2468,452,36868336
2148,2016,128536063
1380,452,19346256
4132,256,29612293
5732,1742,305011725
2084,1429,88074731
4772,3815,672506063
5668,491,96743984
4004,1117,144874921
4772,1742,253598115
1380,1312,56594588
4452,3893,530037418
5412,1625,266082476
1380,296,11726788
2276,2290,156347235
484,2837,43183852
1252,2602,98522250
2596,3893,318559765
1252,1899,70728619
1380,726,30554490
5924,921,162769831
1380,139,5353272
6308,3463,670462023
2596,3306,251798008
3492,1351,147964344
740,3463,77295412
1508,1312,59943940
1700,3111,163912614
3684,2759,306180968
3364,2798,292739747
6244,3111,675912387
4580,374,55658260
4388,2329,316764769
868,2368,75425513
2596,1586,126039817
2852,1469,127922671
2980,452,47734962
4516,1547,217287808
2084,1703,106840495
4388,2563,359688581
2532,217,17992363
420,3854,51913012
164,1508,6901137
3236,1429,138001490
4772,1508,226163866
6052,882,161202418
3364,843,98881413
2020,1508,89612621
292,882,9178328
4516,1781,253347187
3940,569,68956931
2916,3033,266852530
5732,1469,255574540
2532,1860,146012878
2532,608,45753714
2468,3971,308082782
2020,804,50078383
1700,2524,129009615
4708,2172,307910922
3748,1977,222901380
4004,726,98256800
3108,3267,305611407
6244,178,39778445
3940,2681,330549663
1124,3072,102392423
6244,1508,283715419
1124,1351,52166754
4836,1273,183726823
1956,1195,70516350
5988,687,124482068
5924,1547,288946979
3940,374,43646747
3236,3384,349393837
4388,2876,386712664
2212,3228,216228626
548,804,12224924
3172,1742,166595197
3044,1156,111194403
996,2055,64151102
4068,882,118166717
5476,1038,180887100
1060,960,31109370
2660,1703,137396135
2148,882,59617956
4644,921,135608058
1572,100,4350508
2788,491,40695983
228,1038,6825499
4836,530,79742814
2084,2798,191197404
5988,1860,336032083
2916,3463,302412069
1444,2368,105584566
484,2759,39040207
2660,3345,272142766
1380,2759,116148825
2212,1586,108581256
4772,2720,389602756
3940,3267,388864443
484,2563,37139106
5092,2993,486877579
6436,3815,760580420
3236,452,44419482
5476,3658,621615120
1124,2055,70260451
3876,1195,138110822
2788,1038,84910020
4708,687,102106471
676,1156,23654638
2916,1703,161718659
868,530,15540245
3812,843,93136922
2212,647,45201887
4388,2446,390472763
5092,1742,278129897
5476,647,110180418
5092,2915,507706441
2660,2759,223310673
3492,647,71801782
228,3815,29202805
2532,2485,195068052
2660,3697,295930015
5604,452,75963753
5284,3033,488590424
1892,1781,103894422
6308,2876,562504374
5092,765,115669525
6244,3033,573134526
5284,3932,636347075
2852,100,8559027
2660,2211,174218037
2340,530,41499538
1060,296,9631427
5540,2407,402513656
5412,687,105149387
1700,2954,149868851
1508,2290,104468091
4964,1586,242137110
2148,1312,86402309
3556,1899,205118692
1764,608,34178409
356,1938,24637170
868,1820,46543517
420,3893,52658088
5092,3854,601117374
1188,2642,101914627
5860,2681,595961751
3876,1742,200928069
1444,1156,52732550
1828,765,44238567
2724,1547,132094738
3428,960,106447818
1700,1703,88553324
996,139,3754029
3044,765,72773867
5476,1781,292128744
676,296,5484524
548,1078,19977084
5476,1977,354515835
3812,3775,441687294
3044,2993,279156533
2660,765,61679114
5988,3541,659586338
5860,335,60073685
4580,2329,344946756
5284,374,57810463
996,1078,30764866
1444,569,25790669
3300,3697,443597027
1380,256,11568079
1508,3228,150533046
420,3306,48274466
5796,3893,766586667
4132,2798,354520974
5860,296,52331065
