@relation SortArray

@attribute ArraySize numeric
@attribute runtime numeric

@data
3498,223404
410,19775
8042,622141
716,41782
9244,710823
4309,561482
3551,222315
3667,230914
9180,646226
6207,412031
335,14044
405,17954
7424,461912
1511,77132
4249,246290
9933,644971
1963,101994
926,44264
8341,587509
6362,425406
5107,342392
1265,68298
6212,435766
6119,467663
8820,606740
3987,328557
9843,856387
6642,579024
5888,417194
9389,648019
2752,166782
2910,221016
5443,474395
4232,330817
1285,69616
5482,365296
5976,386644
5436,323407
1031,50447
1121,56384
2070,110544
6736,413070
9403,604903
355,15440
8049,550894
946,45218
2594,142927
5157,309249
8064,512814
7045,504161
9945,857979
9511,612598
2376,129798
5351,315908
3161,174742
3377,191520
2610,140329
4776,284725
3047,231132
9505,700048
3820,271056
1154,72149
6256,470169
7201,502601
162,6131
5686,468897
6216,557092
6703,469135
4190,270818
5293,321896
9294,686285
6586,450145
2255,135477
5282,381203
6450,393274
6760,414205
706,32366
2447,133800
2670,146408
425,18729
4864,285254
4522,268951
2420,132501
4432,261785
5052,305315
7068,451233
4951,297927
6047,372865
390,17882
1205,61373
7071,692484
6681,496302
8363,573631
5435,476594
8907,612141
2666,146494
4008,228564
1847,96037
1833,95922
2787,156276
2161,116291
8966,620590
8195,573217
329,16371
7636,525192
5345,348582
3349,203542
6354,441641
6228,422668
5939,358381
7436,460483
7379,464989
4786,295396
868,55430
9043,664969
9928,743208
770,53624
7535,534961
7060,474019
3139,190330
9682,744171
4459,273340
4656,278891
9175,587179
3694,254040
6645,408492
5466,328636
5604,344190
6852,429070
673,31050
500,22224
7582,474337
3277,183552
9897,732627
9785,733818
4924,323328
9019,624105
3547,219240
7305,489822
6932,462256
8223,630425
1215,76622
9910,684476
6576,467066
6194,506350
4058,256684
9195,631615
5830,437997
9489,621579
8063,563602
2780,154318
9360,597527
403,17221
7762,482178
4999,295338
4816,327790
9187,600118
6855,451045
9265,589148
3809,212892
3903,221023
7121,443174
862,40959
1398,102519
2694,158867
9487,702478
1895,107552
199,7770
4938,317447
8139,826392
4791,278713
6926,494384
6897,477611
8464,620033
8153,559341
1208,65762
6342,503936
3328,191833
5935,359830
6446,402486
7687,476845
4261,306604
4634,271452
2911,164732
4833,296915
9376,645638
9370,709129
1355,87544
9033,697399
9447,652090
738,37183
2424,142978
173,6708
8770,753658
6318,423702
6600,479924
9126,660597
445,20352
841,41440
8253,530008
5502,332266
1152,56998
2906,163632
491,21968
2703,148965
8651,546928
4342,249730
4277,245330
6918,496723
2704,149538
6888,424646
8314,578923
1038,54435
3486,214925
9918,723053
9553,711591
3911,241381
4193,260706
5533,336807
8986,652711
6571,496363
6282,430564
4783,314631
9479,766239
3261,245281
4674,331994
8856,604230
4571,271570
3722,212745
8918,633221
1826,96258
1649,84520
841,39719
2701,148508
4153,274322
2616,156132
227,8221
7220,445984
8288,518294
5371,319565
8360,522754
927,45529
8912,620162
9988,636293
7252,452290
2491,146381
8102,511481
3134,282547
7814,573425
6547,455010
8570,787116
3279,240794
2947,184116
1949,109478
633,42118
9199,589280
6080,405889
7648,484175
4731,310604
3712,212221
9409,604960
104,3269
7118,434808
3495,199136
8784,614686
4254,294449
8033,550469
3333,186876
7705,711458
1013,73339
9886,654667
9972,686686
7896,531819
8500,579363
8726,593329
4017,260639
43,2031
324,17988
2897,178493
5300,321829
2731,152293
965,46992
5449,353130
1195,58909
6565,461468
9502,623822
561,27481
8750,594673
6356,423190
2797,171012
643,31880
176,6529
2786,168523
7248,564940
9590,625652
1943,102788
2637,145024
7890,501127
422,19815
5348,323283
9580,671453
1111,56955
6970,443496
5782,574149
1986,115947
8039,508082
9576,630817
8818,644900
1666,93773
4481,284088
9062,575132
8502,532238
1720,112024
1626,93754
2570,141305
647,29876
5132,302944
107,3470
7018,435657
5553,371571
6808,419004
2195,116902
8660,573794
3923,224128
43,1235
700,31658
1137,56321
3724,212915
9040,572632
7800,538732
8102,552754
2046,117475
9510,635702
8651,546982
6740,420237
7386,464119
4127,236469
89,3019
7220,462907
7946,501760
4582,295448
1384,71531
4588,273431
3525,199470
2391,130224
4935,291270
2020,108171
9727,646320
8515,542918
2272,121796
5610,380023
759,36055
9539,721632
9177,617631
4076,236858
7523,462497
8606,556550
3,141
444,19428
9175,598275
2397,128478
1797,91637
2614,159619
4861,290187
4432,270255
6379,392645
5899,358839
7235,443068
3380,215220
6967,435012
4951,294751
535,23519
7933,487972
5420,360019
3551,219758
9584,619691
9271,650100
3719,210916
7933,490558
6788,442200
8968,653941
4965,321108
6860,426471
5005,294552
5173,307596
314,13275
6260,384983
7484,467211
8463,536704
5136,308020
9891,708076
8501,543876
6677,410705
679,30548
2282,120405
4771,280323
9884,685716
4045,234449
2594,140751
5548,360350
4548,268023
510,22355
8394,535977
2151,115888
1225,61640
1958,102915
9293,663934
1930,105055
1745,91554
5456,329725
3626,207573
3191,192020
9166,585449
6785,415803
711,32204
8890,565036
2617,143809
4641,274945
2711,149374
439,19383
3938,227772
5430,327186
8806,615267
6371,391221
4478,257706
5694,353516
669,29969
8007,502461
1339,67771
1291,64387
2516,137615
6004,358677
346,15270
9077,571881
8087,502355
7283,447411
9549,608555
9497,726085
4740,322447
1326,73179
2127,126960
6607,521878
4475,567904
2431,282300
3974,485362
4066,406220
298,20885
2117,198126
7238,786017
9546,923568
2205,119404
4451,262865
8617,602354
2005,115770
9673,655958
5188,338162
8638,651465
3230,182506
1880,101463
952,46781
606,28675
5762,356109
4412,259568
3423,192935
4243,250256
9039,580247
7019,438808
1243,62584
6857,418216
766,35585
5489,325754
6453,390352
7677,480193
6540,412997
5555,334805
8213,544562
9688,623262
4114,296910
1222,83599
5256,452927
4302,331793
5789,460913
3355,250557
8929,625362
7008,438999
5209,309344
5657,341580
8605,600131
3116,174619
1756,92541
1243,61359
4977,297668
229,8268
4411,320337
1598,92438
1924,100435
4172,242598
1415,84725
9469,658591
719,33920
2941,163566
2505,135919
7383,460202
3914,253842
6088,365224
2459,131314
1650,86073
1593,84344
4188,243312
6834,417376
1923,102096
6450,396688
8592,546916
6087,469312
6452,433061
5861,420846
6650,533856
8773,616423
6343,463010
9233,847285
6391,517247
3513,243887
8770,721914
2898,173055
7342,599426
3691,226564
917,58012
7575,513274
8014,507382
7909,509484
7985,503609
8855,574177
4356,299095
7116,476459
9707,671727
2501,146171
4946,349339
6882,438358
2313,122936
1856,96926
2133,115756
3973,225000
1901,100744
1390,70491
8672,594182
4805,289482
2799,161071
7678,517921
2312,142423
9655,884241
5297,365077
3671,241892
586,29927
595,29303
9355,871715
2730,191632
1551,84527
2848,219286
4987,683303
8731,705382
4256,403924
7559,626504
1891,107814
9768,696640
8090,542561
4372,256497
7499,447112
1823,95234
9310,598581
2033,108096
3668,249634
8310,606682
8033,544123
6761,456097
3905,242625
1670,92452
2670,159475
7838,642219
5968,404432
8667,636809
2418,164748
2024,118025
2982,254743
6417,490277
7249,484122
2772,210494
2501,134911
8863,564277
3227,180473
1033,50994
9375,599311
20,473
8589,594189
4787,282745
180,6104
5152,310854
5072,317340
7977,505892
5233,305160
8248,732127
4229,243808
3504,202578
959,47003
9542,606202
2596,143276
6189,376603
2338,128688
7227,442859
9983,644297
222,8133
7745,630666
9028,704447
2277,164523
7679,714567
2428,143832
1103,58499
5179,331992
1528,84601
2064,116671
5312,372775
4818,372763
9588,650625
7001,421847
4428,259023
1938,102754
8799,561049
3781,213650
3939,337172
1885,108300
1184,63270
7776,532320
7637,587171
2507,146022
1958,294685
6368,391824
9015,575762
3681,208597
7076,435266
6996,426003
7180,444894
8071,693814
63,13488
8326,562890
2466,165042
5895,495206
6042,477409
8232,550729
7948,569088
769,39209
9904,712393
8859,627950
5067,381124
7371,496333
3382,235869
9618,606790
7574,478000
5847,395769
8434,541462
2834,161943
321,14587
249,9486
3391,219536
4657,274213
7805,495848
1249,62377
6350,484939
1080,59722
6263,419188
2735,164947
5713,437662
5655,507965
4304,270451
3689,226883
1994,106101
3091,172251
5993,359156
5290,364596
6585,485250
8080,758313
1620,108662
1593,88602
2422,141894
3270,215023
3975,227934
3986,230105
9030,586883
1053,62080
4256,245805
136,4420
7140,484047
9567,746076
2545,150824
6759,448352
8517,580758
1547,86509
7233,635069
6593,474228
8784,657473
3707,352682
461,29961
3967,336199
3587,218662
3084,212118
8212,536452
3789,442745
3829,223018
5008,294311
3019,171429
1176,58911
4569,262867
8000,581946
3265,210280
6143,397324
2436,134201
3783,220213
4915,311016
8182,519576
8837,653802
5701,337026
7124,544060
4504,344938
2583,150816
7173,455782
8333,571959
4048,275160
2492,187433
4041,254246
9309,795586
3573,244493
8255,568006
9639,945834
9880,696678
8371,602076
5700,370224
2031,120947
4038,232642
7077,439841
4933,300988
8284,545595
765,37563
8949,573002
988,49579
4177,424784
3185,181102
9743,624160
7829,483967
4124,251666
3662,235798
54,1466
2814,155516
5260,317758
2925,165332
9494,624713
8309,519752
5985,358368
3746,216322
1784,92182
6261,376490
3428,194288
6318,440686
6420,389779
2816,153704
6726,409022
6188,428895
1664,87506
5787,398090
9751,618004
699,32569
910,43484
7680,495240
4689,278830
8051,593349
2361,128924
6246,405691
7886,495452
325,13094
995,47700
387,17203
7196,450914
2956,166109
3131,175719
3452,196617
1921,100829
3130,175647
7945,563919
5744,380750
8896,565739
1304,65469
5288,313159
6903,419331
1215,73450
3153,186624
4190,244251
9828,656342
5972,357550
1256,61176
5834,356347
8760,549394
2337,127500
1137,54774
8662,563139
420,18293
1038,49622
3182,176883
7333,455948
8352,525059
6007,362855
9937,747302
8863,655985
9423,654404
5951,360644
6603,405831
8287,631238
2023,109432
6753,417266
7912,499340
8264,525596
8908,570367
73,2066
1229,60837
3353,190460
9433,719951
8197,522231
9601,673329
5711,347227
5176,312562
9018,577213
6783,423011
9750,626902
333,14705
5040,297208
5848,355219
1149,57262
8293,519465
8851,565783
3095,172016
6321,378528
2500,136281
6074,805739
8327,1139841
3132,417609
8422,631734
8978,579574
6502,390988
4029,228328
1972,101500
5750,345968
8318,576294
9980,641549
5386,348688
2479,135580
3461,197330
4240,245407
216,7342
7426,460016
6165,399082
2249,119462
5663,342858
4960,295120
5544,327508
8511,538433
7863,495059
9269,639191
4325,246540
8629,614699
4498,266012
3013,164684
8364,530648
6120,374273
6099,373733
1557,80535
8172,503703
7405,459908
7134,442118
119,3745
9149,583970
7040,436892
3708,214045
3503,200775
3019,165734
2828,190029
8050,506655
7887,547732
338,16245
7816,533943
5361,319129
1468,82623
2831,157376
7303,449132
6011,384131
5683,341221
600,27381
5060,297795
9187,635376
3541,201442
9369,606101
6799,419066
8377,528409
2088,113203
7018,430737
6935,503641
885,53798
3833,218028
4642,272367
1504,76549
3342,187687
4623,322572
4323,251634
4035,231551
2047,110125
9183,585194
7218,444689
2824,154086
1802,94393
3439,196119
1417,69548
8218,516686
6094,374786
4511,260606
8590,547585
5739,343903
1268,63380
2251,119686
966,47383
5584,330974
570,25852
4761,345841
4217,243798
8685,594228
8490,668945
4728,288278
7080,431948
668,30661
3557,200603
9773,632839
8583,541932
1192,58666
5087,305407
2013,109856
3837,220042
2286,124889
2433,133277
1045,50950
4335,317386
3587,203813
7597,476831
9721,616680
8297,516518
8573,548813
7292,467490
8170,506348
67,1899
3639,208794
6305,380335
2753,149831
4072,238123
1280,62505
7111,478667
3374,188302
4236,248471
7552,471621
5984,359254
8541,531708
8091,508345
4535,265409
5130,308243
9129,603353
6112,398274
4977,324456
274,10133
130,4097
7981,538169
6010,570146
8440,598802
5820,370069
6974,427735
9494,611276
9900,636897
6143,373479
1574,80624
6016,361468
6846,465118
6538,401809
37,1047
6138,370820
5567,734042
592,58718
2033,230293
7825,1067769
4762,496097
5984,632511
8177,899235
836,75093
2250,119157
3983,230856
6301,383645
822,40225
9521,721931
4897,316198
1175,62862
5929,445295
4697,331892
1886,136156
9907,721853
6346,616878
744,45195
6687,581204
6195,500429
4023,246666
226,8820
2464,202059
5348,355466
4808,438044
7440,581339
6900,521456
7255,478985
2873,160600
9424,640767
1133,55966
4092,235380
1761,92211
4875,360810
6219,381423
8409,626760
6763,415753
7164,447268
3120,176510
9693,614969
8030,504195
6963,429802
2933,164268
1746,91849
5908,361682
3084,170013
6673,487366
2947,189867
3306,238761
8210,585290
2847,168140
1704,98271
5486,485353
2857,177879
6615,407614
2222,120250
5616,419342
2817,188071
5354,363313
6812,509716
7208,567870
3469,239610
1580,89185
2617,188338
5735,372655
3114,194907
5338,321296
5491,327251
2784,150338
9356,641053
6547,418166
1316,67986
1463,74343
3266,225614
1099,55207
5808,357687
2025,108811
5937,364834
1653,346337
2557,143051
9970,638945
2321,125310
12,272
4464,260426
2274,122374
4897,290733
8748,546515
7327,557054
2608,156054
6916,494274
3390,218790
6862,591126
5408,353582
1655,101474
386,16458
9867,684733
5541,332694
640,29646
7577,513364
6497,495664
2726,163951
896,45866
7942,526265
9743,685246
1445,80316
1861,106546
6002,397104
2758,163641
2120,164652
6504,736153
2743,162860
4551,303979
2994,182595
3119,204439
9507,734367
7511,517198
5685,377144
8164,734983
5054,432653
8649,598182
8353,683579
7058,705713
4794,368933
9074,658635
2153,125667
4498,286380
6903,494159
4663,297747
6868,520062
3030,181578
3750,230142
9996,729180
1911,109500
9984,724442
4895,313028
6359,502656
9186,853717
8383,610943
1168,74007
2989,245468
1158,66029
6249,515883
4074,254620
6616,444985
6292,515782
7379,511048
5048,325699
1715,101572
9263,1048411
9909,897090
3349,207144
2213,126768
9065,622611
4416,342837
8526,845520
9315,655654
192,7446
3781,231869
2937,178449
1737,98354
1121,58305
6669,447282
8541,589256
4915,314566
9248,652372
6931,477351
3450,269978
8114,1412202
9535,1702775
1257,84580
6280,693788
714,42815
3658,371139
3439,919076
7091,500082
6359,434010
6118,578523
913,48573
9832,798443
1024,82485
2899,365478
6490,428921
4001,293320
3788,237306
2523,149525
7890,551501
1802,102372
4678,335047
7418,496264
8030,689682
1082,95847
7333,645102
6704,1218686
3883,391822
3274,250551
222,10126
2444,159070
7678,884111
2796,245630
1096,72866
1461,93177
3012,229096
7952,688985
972,63653
8936,688003
434,25022
2776,163704
6493,441988
6103,402292
4201,264946
776,39779
6035,503628
6490,500296
9355,678131
6108,427299
1871,190714
1241,67963
6465,608479
663,33108
1001,53279
1611,87352
1996,112753
1346,72125
282,11256
1232,65270
8142,546691
2482,179395
4497,397313
9198,624611
1558,139270
6220,407911
1072,56999
3355,333733
639,40866
4275,569586
3639,300101
6502,426810
3716,228605
6498,465320
4684,322974
9317,648402
5329,515791
9407,794018
3744,278919
3115,229599
1496,97041
8608,715200
9523,762012
9221,647622
666,33914
487,23313
5086,329810
1623,90430
205,8217
5690,378747
1195,66351
8032,847106
3264,204400
2668,161638
6361,529805
9741,677062
1070,56343
2434,141682
1075,56204
7665,512127
4962,379623
3852,234933
8881,633838
5874,384161
4226,264504
7878,557510
1249,67121
2346,137418
2410,142478
3509,215863
2348,138851
6754,448833
4855,304591
4592,287650
5034,322244
2468,142433
5751,409318
7041,471154
4945,315805
2119,120444
6301,419567
612,29804
3706,292952
5553,364966
2605,154623
9105,619310
2310,133848
2459,144083
6218,404457
2222,126476
932,48343
2785,170003
474,22347
2529,146766
2028,116058
3102,186280
3910,245030
8560,613618
491,23524
7739,608473
5460,614935
6314,848372
6959,899358
2431,174835
2431,175147
727,45260
6310,506816
6213,490778
6044,513119
193,7482
5375,355666
9707,671868
9129,648397
8135,555624
509,24888
1962,110356
9818,702111
6175,441679
6543,524497
292,18777
8248,892392
3786,279297
2808,208121
9580,663953
9459,667225
2462,143103
9167,635167
902,47125
1135,59644
2750,163694
3994,247979
4518,312244
5974,522167
8481,579673
8462,699621
702,55456
9497,742997
6222,406945
5050,329937
3534,214942
3379,207075
7174,485388
3652,225225
8569,589628
4435,275285
3778,273719
1905,107439
8425,579105
1625,91031
1958,111490
8855,598731
8240,602667
2871,173206
1596,88851
9886,707508
1900,108363
3251,196275
8357,709909
3894,293804
766,49077
4878,380025
6745,550854
2133,142729
3177,231934
274,14305
2732,203429
413,25374
875,58064
4706,355475
4360,274232
2240,130915
2952,174645
9950,753287
1187,64660
7020,549323
3490,219443
7295,584693
5866,397150
3300,281827
1557,87884
3350,403817
5917,391019
2136,122528
7542,527785
1829,124173
984,81571
1699,110736
5485,680685
6136,531998
9067,627381
2290,133952
6322,415996
7786,588402
7008,463991
1233,94711
5452,352472
9087,688537
3290,241841
3772,322280
6619,636702
3568,213199
3859,221179
7473,470990
5002,334896
1717,91390
4288,253179
2360,128047
4451,262114
2983,165077
8279,521505
984,46524
9299,739180
4499,313575
3376,225665
4003,272301
9493,670277
4541,292583
788,39761
55,1603
5175,309760
4743,279593
3531,201419
3164,178628
4312,249873
9894,757591
120,4426
4682,357921
9546,722939
7401,521836
5655,363788
7080,502934
9529,720943
5289,341959
2189,125396
960,49213
4916,309713
1501,81606
1876,134876
463,21661
1037,54631
1494,83192
1734,97222
9631,743080
5172,334739
1516,85147
9996,670750
6719,448607
5046,305359
1856,97644
2080,110296
7367,452529
1453,73398
4721,275189
6272,392763
4537,264510
4008,227892
9559,617714
8524,1385345
674,41728
4123,254585
2311,135692
3122,186555
1161,62520
8847,605601
4357,410900
7886,524392
8983,618211
7511,616031
2674,164396
311,17896
9075,628592
6525,425815
8634,584443
3402,194068
9463,623060
2746,152818
7548,476079
3623,208405
2414,131302
4961,428364
6979,471763
5465,360104
6577,478868
8789,700486
659,33723
7244,531745
7279,775526
4224,265816
4440,342811
6247,426964
