@relation ScaleImage

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute ScaleFactor numeric
@attribute runtime numeric

@data
391,2588,1.154545,26549408
5336,2055,1.55,522042143
2136,2766,0.1,1321690
973,2766,0.231818,2716724
4464,2410,0.363636,30493514
100,3832,0.890909,6578437
2718,455,2.604545,166645848
100,2410,0.363636,758624
5045,1344,2.077273,589070464
5627,3655,2.077273,1750278770
4464,1700,0.1,2054133
100,3655,0.890909,6116664
5336,2233,0.627273,95873585
3009,3121,1.681818,523235342
5336,2944,0.627273,119063226
3882,3655,1.418182,570457780
4173,100,1.418182,17177324
5336,811,0.759091,49035860
1264,989,2.472727,158628395
2136,3477,2.472727,915182054
1845,811,2.604545,200122205
4173,1700,2.472727,846652407
4173,1166,1.418182,190377359
3009,1700,1.418182,196308943
3009,3121,1.945455,699842258
391,811,0.627273,2244301
2136,100,0.627273,1582276
1264,2410,0.231818,3032723
2427,100,1.022727,5394244
2136,1344,0.1,623042
100,1522,2.209091,14267231
100,3832,0.1,189361
5045,3477,1.022727,353456543
682,1344,2.472727,115761017
5918,1344,1.681818,473017385
3591,1166,0.759091,48584522
1264,2588,0.627273,24311546
4173,2944,1.286364,392526038
682,1344,1.945455,66842697
682,2233,1.286364,48195749
3882,3121,0.759091,140806457
391,3121,0.231818,2101304
4464,633,1.286364,90463599
1264,278,2.736364,50525176
1555,3299,2.472727,612959432
973,455,0.363636,1080475
3009,811,0.495455,11941004
1555,1877,2.604545,375416557
100,3121,0.890909,5383903
3009,1700,1.286364,168460159
2718,633,2.340909,192645919
1555,2588,1.813636,254578980
4464,1700,2.868182,1217850559
3009,1522,2.868182,744311660
4755,1166,2.736364,816186960
3300,2055,1.154545,193057131
5045,2055,1.418182,412439378
5627,1877,1.945455,772029165
4464,3299,0.1,3539021
4464,1877,0.231818,10807647
2136,2233,1.022727,101463095
3009,1344,1.286364,131778178
1264,3121,1.154545,103828451
4755,2410,1.681818,619949611
1845,811,0.363636,3571557
2427,2055,2.868182,827363613
3300,455,1.681818,80448170
100,2588,0.759091,2807554
3591,2766,1.945455,729099801
5918,1166,1.681818,381244540
5336,3299,2.209091,1689440271
4755,2766,0.1,2522208
3882,2766,0.231818,12699009
4755,100,2.604545,63143580
1264,100,0.627273,889059
2136,3655,0.627273,60424435
391,2233,0.231818,1026614
3591,2766,2.604545,1323205960
5045,455,2.340909,246309686
5918,1522,1.286364,301082565
973,3121,0.627273,24029380
3882,3121,1.813636,796725803
4173,100,1.55,20051432
1555,811,2.868182,208087055
1845,633,2.472727,146006811
2136,3655,0.1,1598692
2136,3121,0.231818,6958008
4755,2055,1.022727,201410220
3300,1166,2.209091,359385471
2427,2055,2.209091,493487799
2427,3655,2.077273,757946411
1845,1166,2.209091,208076045
5336,3121,1.154545,440230123
4755,2233,0.363636,27838731
5918,811,2.209091,446946847
5627,2233,2.472727,1510193924
1555,633,1.286364,33875348
1264,1166,2.604545,202202558
100,100,1.681818,535123
973,100,0.1,51549
2718,2410,1.55,329825214
100,1700,2.077273,17156068
5627,1700,1.945455,713003884
3882,3299,2.340909,1383980093
1264,2588,0.1,731946
1264,1344,0.495455,9219695
5045,1522,2.077273,646966220
4464,1344,1.681818,327839496
3882,2410,2.209091,893337204
682,3832,1.945455,201655311
2718,3299,0.495455,42422026
5336,1877,1.813636,664666546
5918,278,0.1,374678
2427,633,1.55,71204996
973,1344,2.604545,174958154
4173,989,1.681818,225105428
4173,278,0.890909,17686899
4173,2588,0.231818,10831620
3300,1166,2.736364,578888483
5045,989,1.022727,106476343
2427,3121,2.736364,1132490268
3591,1700,0.890909,94488643
391,1877,0.627273,6968323
4464,3655,1.55,799122553
2136,633,2.868182,213952224
3300,3655,0.1,2388981
5045,2055,2.077273,901470556
5627,2766,1.55,751517163
4173,2055,2.472727,1051096354
1555,2588,2.736364,586053182
5627,1344,1.418182,296122764
2427,2055,1.022727,101030793
3009,2766,2.340909,919712903
1264,2588,1.813636,215768581
3882,100,0.495455,1691908
3591,2233,0.363636,23214483
2718,3832,2.077273,862929268
4173,2233,0.1,1823783
4464,100,1.813636,27091787
3009,100,2.077273,25676823
5045,3832,1.418182,831899603
682,1166,0.363636,2011872
973,3121,2.077273,253906469
5627,2410,2.340909,1459607669
4464,2055,0.495455,45679730
3009,2588,1.55,364533532
100,3299,1.418182,14375439
2136,1877,1.945455,296156756
5045,278,0.627273,13317926
391,3299,1.418182,52544980
5045,989,2.340909,525295285
2136,633,0.363636,3235397
2718,1166,2.077273,261049479
973,2055,2.736364,293698943
4755,2944,1.945455,1083890164
1264,3832,0.495455,22773207
1264,2588,2.472727,383041429
682,1166,0.495455,3609703
5627,3832,1.55,1019537234
100,3299,2.736364,46925919
682,1700,2.604545,151157809
1264,100,1.945455,10636255
1264,1166,2.077273,119389941
4755,2410,1.286364,362430194
3300,633,2.472727,246015856
2136,2233,2.868182,774756995
2427,811,2.868182,317526848
1845,3832,2.604545,940300165
3882,3832,2.604545,2104293944
2136,3655,0.363636,19668871
973,2233,0.890909,32148958
3009,3832,1.154545,297932346
4173,1344,0.890909,130412804
391,2055,1.55,38933954
1845,1522,0.1,626914
2427,3832,1.286364,296642176
5627,2944,1.154545,427912716
5045,3832,1.813636,1285861144
3300,455,1.55,67799787
4464,3477,0.890909,242149112
1845,2055,0.890909,56794822
682,1344,0.231818,998506
2718,633,2.868182,277397978
2718,2766,2.472727,906668904
1555,633,0.495455,4427406
973,455,1.681818,23207454
1264,633,1.418182,29629924
5918,1700,0.495455,52377198
5336,455,2.209091,236482547
5045,1522,1.154545,199429427
5627,2588,1.681818,809295048
1555,2410,2.077273,320110427
5627,1344,0.627273,60962881
391,2055,0.627273,7217636
682,633,1.022727,10639482
2136,1166,0.495455,14314699
3009,3477,2.472727,1303720204
5627,1877,1.286364,330629477
973,2055,0.231818,2211130
391,1522,0.1,197066
3009,3655,0.890909,169774988
3882,2588,1.945455,740931651
3882,2055,1.945455,580116909
391,2410,1.154545,24343991
1845,3832,1.945455,535712122
5627,2588,2.209091,1379748374
3300,2588,2.340909,932042156
1845,278,2.736364,74040522
1264,989,0.890909,18652133
3009,989,0.1,629811
3009,3832,0.363636,29275782
5627,2588,1.813636,973024249
391,100,0.1,53596
100,3299,0.1,147241
2718,455,1.154545,32286560
5918,2233,1.286364,431103877
1555,2410,0.759091,41436752
2718,2410,0.759091,74006367
1555,989,1.813636,97832271
3300,3477,1.813636,750991740
682,2588,1.022727,33060788
100,3121,2.472727,37152348
4173,1877,0.495455,39594161
682,2588,2.209091,167721437
3009,3655,1.154545,296047440
2136,3477,2.868182,1221539159
1845,2588,1.022727,95100084
3882,3299,0.627273,95529143
5336,2766,2.077273,1229282032
1555,1166,0.231818,1871457
3300,2588,1.55,402613908
5045,100,1.945455,37138121
682,100,2.604545,8386888
3300,2588,1.154545,224013621
5627,989,2.077273,470359104
1555,3299,0.495455,25575134
3009,3832,0.759091,128258911
5918,811,0.759091,50960733
4755,1166,0.231818,5804852
5045,2410,2.604545,1620967191
5918,1877,0.890909,170480535
2427,455,0.363636,2717416
3009,455,0.231818,1366720
391,2766,1.813636,72297472
682,100,1.286364,2805020
1264,278,1.154545,8416710
3882,1166,2.472727,551444993
682,2766,0.890909,29381808
2427,3121,0.495455,35887699
5336,100,1.022727,9940579
4464,3832,2.077273,1461189019
4464,2766,0.363636,32237091
4173,278,1.418182,47126615
2136,2766,0.890909,89421093
3591,1166,0.231818,6383248
3300,2944,2.209091,928072338
100,3477,2.736364,52699325
3591,2410,1.154545,223683304
1555,100,0.495455,695993
100,2588,1.813636,17898064
2136,1700,2.868182,600115202
5627,455,2.472727,310214597
682,3832,2.736364,387511385
682,3299,2.736364,330580670
5918,1522,1.945455,666041123
2427,100,0.495455,1504990
682,3299,0.231818,2413706
2427,2233,1.418182,205119462
4173,811,2.209091,324424025
3300,2766,1.022727,217427763
1555,811,0.627273,9051101
682,278,0.231818,215294
5336,1344,0.759091,81198785
5336,278,0.231818,1493750
2136,1522,2.340909,354676919
973,278,2.868182,42374305
4173,3299,2.868182,2221590931
3882,633,2.209091,236927288
1845,455,1.55,39133753
4464,1877,0.363636,22934021
4173,455,1.681818,101515199
2718,3477,0.231818,10938135
2136,100,2.868182,33971953
1845,989,2.209091,174417340
100,2766,0.890909,4372345
3591,2944,2.209091,1007367609
2136,3832,2.868182,1310832673
4464,1877,2.604545,1119285429
1845,3477,1.154545,172387018
1555,1877,1.55,137954464
4173,2588,0.1,2231453
100,3299,0.363636,1442374
1845,1877,1.681818,186313003
3300,3655,1.55,562318258
100,989,2.209091,9087246
682,1344,0.1,264060
100,100,2.868182,1461596
5045,1166,0.231818,5822650
3882,811,2.340909,353664014
100,2233,2.472727,27096911
4173,3655,0.363636,38655148
973,633,1.813636,38973234
5045,633,1.154545,101289548
2136,1166,1.286364,79010338
5045,3121,0.231818,15614594
3300,2588,1.418182,332710024
391,2233,0.495455,3933044
5627,100,1.55,26496789
4173,2233,1.55,444421264
4173,811,1.681818,180549308
5336,2233,1.418182,466038402
100,1700,1.286364,5242278
2718,2055,1.813636,360984644
682,2410,1.681818,90441745
3591,3832,2.604545,1821735130
973,3832,0.363636,9647474
2427,2588,2.077273,518506811
1264,1700,2.077273,174650057
5918,2055,1.022727,242185818
3009,2588,0.231818,7818545
3882,278,0.363636,2794236
5918,811,2.340909,519991860
3300,1877,0.627273,47221370
1264,3832,2.472727,575303795
5627,455,2.209091,240124539
100,633,1.022727,1208821
391,100,2.472727,4974551
5045,2233,0.231818,11011906
100,3655,2.472727,46189821
3591,3655,1.813636,878687911
1555,2233,1.418182,144581157
3300,3655,1.418182,484228314
3300,1522,2.736364,747500197
5918,2233,0.627273,102240529
5336,455,0.363636,5758220
4464,455,0.1,447271
3009,3121,2.340909,1000334503
682,3121,0.231818,2404529
2718,1700,1.418182,174817476
3009,1877,1.154545,151798081
1845,100,1.022727,3452189
2136,811,2.340909,193282520
5627,1700,1.022727,201140110
4755,3832,2.604545,2425102364
3300,278,0.890909,12971410
3882,3121,2.604545,1603254154
391,3477,1.022727,28135365
391,1344,0.495455,3774683
391,811,2.209091,32067183
1555,2766,0.1,924776
5336,3299,2.736364,2612827282
4464,3477,0.759091,179035937
391,2766,0.1,512789
3882,1166,1.418182,174584076
3300,989,1.022727,65578520
2136,1877,2.736364,602015071
2718,1344,2.209091,352715817
1264,3655,0.627273,36087128
4755,3299,1.945455,1238435930
2427,2233,1.945455,405692555
973,2588,0.759091,29422792
391,2055,1.945455,58725667
5627,811,0.890909,68557893
3591,3121,2.340909,1270031936
5336,2588,1.813636,893204470
1264,2410,0.363636,7512799
2718,278,2.604545,98464634
4173,2233,2.604545,1268014801
5045,2588,1.022727,274570103
682,2055,1.286364,49360694
4173,3832,0.363636,41192950
4173,811,1.022727,71171923
3300,633,0.627273,16001382
4464,3299,0.627273,115582863
3591,2766,0.1,1967708
3591,2944,1.681818,584068266
2136,3299,2.736364,1052758978
3300,3121,2.868182,1678189876
5627,1166,1.55,317211165
5627,811,0.231818,4419646
682,1344,2.868182,149492797
682,3477,0.1,713890
2718,3477,0.627273,72725581
682,3655,2.077273,213354112
391,989,2.868182,59774112
2718,2055,0.1,1156726
2718,3477,0.495455,42405757
2427,1166,1.945455,204372436
973,1166,1.55,51915770
5045,2410,2.077273,1028728485
2427,3832,1.945455,682435727
4173,1700,2.736364,1029953058
3591,1166,2.340909,474796589
3300,100,2.340909,36617546
391,2766,2.604545,143726902
5336,100,2.736364,76530039
682,1877,1.418182,52145423
2427,455,2.209091,102606483
5336,1344,2.472727,860899146
2427,2055,1.945455,363084229
682,455,2.868182,48292495
5045,455,0.1,491362
3591,989,0.759091,39130704
2718,455,1.945455,100668253
1555,989,0.759091,16557806
1264,1522,1.286364,62195170
3300,3299,0.759091,125295302
2718,1877,0.890909,77932306
682,811,1.154545,17092562
3882,3832,2.736364,2200791375
3882,2944,0.1,2330944
100,3121,1.813636,20482409
2427,278,1.154545,18757234
1264,1877,1.022727,47000965
2427,1877,2.472727,549348902
3009,2410,1.154545,184902867
682,1522,2.604545,136762568
3882,1166,1.286364,140656244
5918,1344,1.286364,278858902
1264,278,0.1,124296
2427,989,0.627273,17237897
2136,3832,1.022727,165527666
100,1166,2.077273,9301658
1555,811,2.077273,104422222
4755,1877,0.759091,97413280
5918,989,2.472727,701445503
2427,1522,2.868182,595759314
391,2766,2.340909,122045569
4173,2766,1.945455,852642394
4173,1522,0.495455,30907646
2718,1522,1.022727,82771937
2136,1522,1.681818,179108954
2136,455,0.759091,10061708
3882,2410,2.077273,816806605
391,2055,0.363636,2028002
3882,2233,2.472727,1029519386
100,1700,0.363636,471393
1555,2055,0.231818,3963469
5336,811,0.627273,33085468
5918,100,2.077273,49519770
682,2766,2.077273,158894298
973,2944,0.890909,46484737
1555,1877,1.945455,214553156
1845,3121,2.868182,930781786
4755,2766,1.813636,873196276
1845,3477,0.759091,73361441
1555,1522,2.077273,210897398
5336,2410,0.231818,15162963
391,100,0.890909,573630
1845,1877,1.55,166364280
3009,3477,2.604545,1394238904
2136,1700,1.286364,121065928
5336,3477,1.813636,1188711085
4173,3121,0.495455,60269273
2136,2944,2.340909,702088094
5918,989,0.231818,5890528
1845,2410,1.418182,173510144
391,1344,1.945455,42899750
2136,2055,0.495455,21965707
2718,3121,0.231818,9239969
1264,1344,1.813636,112059836
4464,2588,1.154545,302265478
2427,1344,2.209091,326179047
100,455,2.604545,6981108
1845,2944,1.813636,360243246
1845,100,0.495455,1031843
1264,1700,2.736364,324144737
5045,2766,1.945455,1025869309
5336,2944,0.231818,15311790
4755,3832,2.077273,1561317257
4173,455,1.022727,41882610
391,1344,2.604545,69606909
391,2233,1.945455,62909024
100,2944,0.1,158035
3300,3832,0.363636,32948389
2718,455,0.363636,2938180
2136,989,1.154545,55025097
2136,1344,1.813636,196882607
5045,1877,1.418182,373984592
4464,1344,1.418182,232022940
391,1700,1.813636,41361210
973,3477,1.55,165261721
5627,2233,1.286364,402253697
973,2944,1.681818,161975727
1555,3121,1.945455,354483665
3009,3299,1.418182,383697340
4464,1522,0.363636,21167786
5336,989,1.681818,291334432
1264,3299,0.890909,65269480
4173,2055,1.154545,236388827
4173,1344,2.340909,606713322
3882,100,2.604545,49711003
4173,989,0.627273,31327236
3300,2766,2.340909,995516397
1845,2410,1.022727,90126446
2136,3121,2.604545,904303755
2427,278,1.813636,42785217
4755,3832,0.890909,342178237
5918,455,0.627273,18984049
5918,1166,2.209091,654838371
1264,633,0.1,213388
2136,1344,0.231818,2869309
5627,2055,2.604545,1524168239
5627,811,2.472727,549784374
100,1700,1.55,7924555
3009,2588,1.286364,246039269
2427,811,0.495455,8648793
1555,1700,2.472727,303112778
3882,3299,0.495455,61596920
4173,3655,1.286364,527477848
3300,3121,1.418182,400105941
3300,633,2.340909,229648387
100,2766,0.231818,430069
5627,2766,1.286364,507145721
3882,3477,2.472727,1613439000
2718,2410,2.077273,606098059
973,811,1.55,36398250
1264,1344,2.209091,166724163
2718,3299,0.890909,136078305
5627,1166,0.890909,115524431
5918,2233,2.209091,1240892034
391,1522,0.363636,1625081
100,3477,2.077273,27819670
391,2588,2.736364,154012639
4173,3299,1.681818,764264315
2718,633,0.231818,1693026
5627,2233,0.759091,141545753
5918,2410,0.627273,117397130
4464,2588,1.286364,365337835
1264,2944,2.736364,534719712
5918,2410,2.472727,1729238742
3009,455,1.418182,55455808
2427,3299,1.681818,471296662
391,278,2.077273,8434112
100,3832,0.495455,1833113
3009,3832,0.627273,90908208
391,100,1.154545,949903
100,2233,2.340909,21900383
2427,2410,1.154545,151287602
3591,1877,1.418182,267637232
5336,2233,1.022727,236680758
4464,455,0.231818,2784021
4173,3832,0.759091,191425270
3300,455,2.077273,124603818
5627,3299,2.604545,2489117092
5918,1522,2.077273,764316891
5045,278,0.759091,16896859
5336,1344,1.813636,460196016
3882,100,0.627273,3264524
1845,455,0.1,219444
3591,2410,0.759091,97047370
1264,3299,2.868182,678095306
5045,1700,0.231818,8678010
3300,1344,2.604545,596462824
1555,1166,1.813636,114490622
682,1700,2.472727,140368337
5045,3121,1.154545,414221229
4755,1166,1.55,265198863
973,3477,2.868182,563743472
3300,1877,0.759091,74657228
2427,3477,2.340909,906357149
3300,455,1.418182,62033996
682,1522,0.759091,10857712
3300,989,1.154545,82805134
3882,1522,0.1,1188662
5918,633,0.627273,30164585
4464,3477,2.340909,1696062213
1555,2233,2.604545,476747664
3009,3655,1.286364,353035382
1845,1877,1.286364,111480935
100,2233,0.363636,688223
4755,3299,1.55,741378412
3009,989,2.736364,432848085
4755,3832,2.472727,2183464188
2427,3655,2.472727,1043990111
5336,1877,1.55,490580183
2427,2410,2.077273,493911280
682,455,1.418182,13672860
1845,2410,0.759091,48644251
3591,3477,1.681818,688606969
100,3299,1.813636,22580029
100,3299,1.945455,26112312
5045,278,0.890909,22304634
973,989,0.890909,18757745
3882,3655,1.945455,1066723882
1555,633,1.55,42422294
5045,2766,1.55,658302916
1264,3299,2.340909,455525917
973,1700,0.627273,11870408
391,1700,2.868182,106629187
100,1344,2.868182,20426536
3009,3299,2.604545,1313542473
3591,1877,1.55,311338146
4755,1166,0.1,1239958
973,3655,2.209091,338353204
3591,3299,0.231818,11599366
5045,3121,1.286364,547007027
2718,455,1.418182,47978724
4755,2944,1.681818,768005168
2136,811,1.813636,116180784
4464,2410,2.868182,1747564985
4464,1877,1.945455,638799112
4464,2766,2.736364,1807794640
3300,2766,2.077273,766741546
5336,2588,1.154545,389802557
5627,2055,1.022727,239437644
2718,1344,1.945455,268743360
3882,278,1.681818,57210939
4464,3832,0.231818,16673708
1555,989,0.363636,4481298
3591,1877,2.340909,765260295
3300,278,2.736364,138252533
2427,1344,0.1,844181
682,2766,2.736364,277842753
2718,1700,0.1,1017186
3300,1344,0.890909,70390622
391,100,2.868182,5700037
4755,2944,1.55,657859528
1264,2055,2.604545,351342243
1555,3832,2.209091,566303207
2427,1700,2.604545,542843208
3591,3299,2.868182,1913866745
2136,1877,0.1,942039
2718,2055,2.736364,823257928
973,2944,2.077273,241283211
3300,1522,1.286364,163655377
4173,3299,2.077273,1164740900
3009,1344,2.736364,589876380
2718,100,2.868182,43512402
1555,1522,0.627273,17016527
4173,2055,0.1,1676402
1264,100,2.736364,20062079
5336,1344,1.681818,388389166
4464,1522,0.759091,82522638
2718,633,2.209091,153623426
3882,633,1.55,116702326
5627,2233,1.813636,846845160
682,2766,0.231818,2749152
391,1344,2.868182,84943075
1264,3655,0.890909,71051892
5045,1700,0.890909,148957153
2136,100,2.209091,21135913
2136,633,0.890909,22573903
4173,2055,0.231818,8661015
5336,2055,0.1,2121312
2136,1877,2.340909,437580481
4755,3477,2.472727,2007383399
1555,278,2.736364,62060942
3009,2588,2.340909,833337945
2718,1877,1.813636,326983355
1845,2233,1.945455,304033344
5045,1344,2.868182,1114814451
391,3299,2.209091,119771286
4464,3121,2.604545,1856722374
5336,3832,1.681818,1127150869
5336,3477,1.286364,601266446
5045,3477,1.945455,1300309272
100,1166,1.154545,4588672
2718,2055,2.340909,607227048
973,2233,0.1,510568
2718,1877,1.945455,397691476
5336,3655,2.868182,3131641959
4173,2233,2.209091,919271901
1264,3832,2.340909,630036280
1264,455,1.681818,29009219
100,2410,2.209091,21036918
3882,2055,2.604545,1057582608
2136,989,2.736364,312230771
1555,1166,0.759091,21353002
3009,2233,2.077273,586365409
682,1877,1.022727,26020475
3882,1522,0.231818,5735339
4464,3832,1.418182,710562434
4173,3655,1.945455,1134438446
