ArraySize,Key,runtime
12025,33228,732
64557,33228,2572
32911,71835,1539
13924,59177,981
68671,3481,5192
2532,16139,399
77215,82911,3849
32278,95886,1211
29430,6329,132
89557,60443,170
31962,81329,2390
30380,92722,233
56329,99051,1156
48418,13608,1452
37025,85443,126
63924,46835,157
49367,93038,214
94937,20886,1939
47785,30380,1026
43987,67089,1223
48418,44620,1174
10127,29114,63
15823,68671,67
83544,6329,115
7911,12342,49
65823,23101,1077
78797,95886,116
41139,53165,54
59494,78481,58
84177,85759,1022
49051,99684,943
65823,43038,88
89873,55380,2307
90506,2848,2412
90506,59810,3672
19937,67089,1217
51266,92405,1303
5063,14873,70
81013,99051,775
31329,4114,60
38924,81962,1086
16456,66456,98
78481,37342,1302
15190,67722,1218
37658,87658,954
30063,78165,886
72152,17405,1195
93671,2215,2216
75633,20570,2638
18038,57278,1417
26582,24684,1844
1899,49684,123
44937,3797,894
72152,79747,1036
19620,16772,61
17089,43987,543
61392,38291,55
7911,8544,63
27215,68987,1366
14873,36709,50
48101,19937,197
52532,67089,652
94304,59177,1680
20253,18987,63
78797,48734,60
63291,16456,57
31329,55380,649
79430,72152,1573
9177,64873,192
91139,84494,2251
8861,93671,1120
27848,69937,4766
91456,48418,2855
37658,56329,1281
26899,53797,143
7278,18354,126
37975,31013,135
84177,35443,1366
26266,64241,120
69937,22152,1201
2215,49684,45
67089,59810,96
52215,95253,60
6962,95253,51
56962,94304,66
18987,51899,50
58861,64557,1440
20253,55380,1010
10127,12025,76
24367,633,1659
29747,81329,1210
65190,27848,1043
55696,40823,188
99684,83544,1474
95886,64241,1266
37025,7278,311
38924,2532,552
40506,52848,49
62342,95886,1693
93671,52215,701
99367,82278,1522
5380,36392,1191
50633,99367,948
73418,15190,1694
41456,35127,121
66139,57595,334
18038,96519,126
99051,47785,1422
82595,50000,1197
62975,62658,943
38291,4747,143
19304,97468,121
33544,43671,134
77532,35127,1705
63924,20886,145
31013,0,2456
949,1582,167
25633,67722,1869
26899,51899,1996
45253,24051,3922
57595,35127,1387
82911,55063,728
60127,40190,802
79114,4430,158
59177,60127,109
66456,99051,104
26266,12658,121
60127,41772,769
83228,42722,79
1266,42722,46
83228,60127,1469
0,56329,84
28165,38924,119
52532,17089,102
24684,64557,55
76899,94937,2065
62342,12025,1407
39873,47152,1455
40506,7595,207
97152,96203,1103
54430,45253,58
25949,59494,49
43671,52215,1322
44620,72152,196
71203,16772,61
63291,85443,61
61709,86076,96
79114,71203,1518
23101,25633,63
15190,93354,47
74367,91456,669
25633,33544,1307
81646,43038,1223
43038,39241,58
82595,92089,838
18671,26899,49
58544,17405,843
73734,53797,94
69937,78481,689
52848,53797,260
43038,96835,62
2532,75316,46
72152,33544,57
49367,316,69
99367,949,998
20570,54430,49
91772,56962,60
80063,86709,58
4430,52532,49
56962,43038,60
6329,64241,46
91772,50633,854
95886,55696,1283
18987,64241,77
18354,61076,54
57911,3165,66
79430,8861,76
90823,87658,57
79430,60443,1273
82595,96519,803
62342,18354,74
45253,59177,49
20253,87658,860
4430,70886,60
83544,7911,63
46203,48734,52
27532,95253,53
13291,91456,48
35443,45570,50
77215,76899,65
18354,99684,49
64873,28481,60
39557,93987,1067
60759,73734,3961
43987,23101,82
9810,59810,57
84177,81329,64
95253,12658,60
2532,28797,46
8228,4430,50
44937,61709,1045
56329,96519,75
5380,20570,56
12658,81013,51
62658,77215,60
12658,56646,48
8228,92089,48
62342,81646,119
18987,0,194
46203,85127,65
99684,8861,897
97785,52215,973
18671,58544,55
1899,80063,44
54114,54114,57
38924,11076,51
93038,24684,1668
17405,6013,1328
23734,41456,942
87025,73734,76
15506,12975,62
86392,87342,58
25316,30063,59
75949,2532,63
22785,71203,17014
2848,86076,135
35127,66456,105
30063,87342,108
21835,37025,109
35443,57278,85
37025,43671,95
24684,63924,57
15823,38291,56
80696,87975,862
3797,66456,44
46519,25000,49
52532,85759,63
79747,87658,57
10443,76899,52
61392,57911,60
81962,93987,951
85443,2848,77
16456,25316,57
39557,49051,49
4747,69620,44
36709,87658,55
4114,1582,47
44620,8861,65
98101,37025,1008
23101,81329,49
43354,56646,60
50949,49684,65
4747,65506,53
1266,0,207
69937,28165,119
50633,49367,1043
39557,26582,88
33228,47468,60
36392,6962,49
6962,48734,49
97152,10759,980
39557,92089,874
8228,1266,755
36709,22785,1121
14241,79114,77
31013,51899,1684
76582,52532,1462
39557,4747,2866
63924,2848,1727
18354,53481,142
73101,47785,165
64873,85127,110
88291,2215,1199
76582,19304,801
61709,64241,132
41139,13608,50
33861,33544,50
14241,316,111
36709,55063,52
36709,33544,50
78481,18038,848
68987,60443,1235
74684,30380,1457
17722,19937,73
49367,7278,137
64557,59810,2085
51582,3481,1511
22785,13608,1042
83544,22152,1445
33861,18038,158
79747,64557,247
84810,7911,4954
26266,10759,1452
21203,89873,244
75000,73418,1078
13291,44304,63
87342,84494,1267
61392,17405,80
12342,41456,106
90506,37342,1423
949,16456,48
11709,73101,169
69937,41456,132
73418,72468,1126
44937,25949,68
43038,7911,53
4114,64241,51
23101,41139,52
88291,28797,1830
18354,50949,192
37658,20253,55
12658,19937,49
55380,40190,1634
51899,44304,122
47468,86392,3516
44304,64873,2416
3481,85127,141
54430,62342,1406
78797,24051,1252
25000,94620,50
27532,28481,51
20253,31329,143
78165,28481,172
61076,12658,53
39557,82595,107
39557,78481,936
94304,80063,149
93987,44620,1157
21519,16772,121
49051,8861,115
4114,30063,51
99367,98101,12081
76266,29747,2462
17405,22468,133
7278,93354,202
77532,17089,1273
97785,71203,1021
40506,6013,153
73101,5696,134
75316,57278,63
63291,70253,57
58544,86392,54
6013,5380,45
47785,23734,52
70570,28481,1245
63608,84494,1730
24684,20570,1148
50316,91772,71
11076,18671,50
67089,96203,2323
61076,65190,1266
9494,56962,67
98101,53797,125
79114,34810,200
38291,26899,327
41139,12658,318
93987,35443,2477
70253,74684,973
96203,2532,2078
54114,14873,1131
51266,83228,205
35127,19304,264
62025,38924,210
93987,68671,137
5063,30380,1139
4430,95886,46
56013,66456,926
27215,21835,717
48101,62658,107
70570,24684,543
69304,64241,2372
9177,2532,202
11076,57911,349
4430,40506,1067
1266,70886,1045
34494,73734,1038
44937,95886,1480
44937,41139,218
20253,15823,112
21519,23734,117
87342,94304,4262
63291,33544,1822
14873,75316,824
47468,15506,124
33228,63291,1009
0,8228,48
35127,94937,924
32911,47785,1015
69937,98418,270
47468,37975,735
58544,70570,133
20570,82595,1443
17722,68671,683
10759,18987,151
64241,31013,2717
75633,74367,157
9177,81013,115
47785,45253,585
68038,38608,1450
80380,58228,794
8544,16139,54
10127,26266,53
61392,39241,122
21835,40506,48
35127,81646,51
81646,29114,60
39241,32278,55
17722,85127,48
95886,84810,60
49684,6962,892
79430,64241,67
82595,92405,129
11076,43987,49
96519,68354,61
72152,44620,863
49051,45570,1081
62975,73101,66
60759,33228,993
3165,20570,79
58861,77532,67
37342,68671,49
64557,93354,78
67405,82278,1000
42089,71519,74
42405,35759,50
21203,54430,49
24367,35759,50
33861,70886,49
12658,28797,48
52215,24684,55
49684,49367,48
2215,15823,46
0,2848,51
38608,55063,59
6962,1582,1025
42405,43354,83
51582,75000,859
92722,29430,76
6329,22785,46
61709,74684,56
3165,5063,46
76266,76899,59
7278,58544,62
39557,97468,109
3165,72785,64
8861,81962,313
50316,3481,1860
73101,97468,1342
39241,95570,62
41772,18038,64
35127,70570,86
70886,53481,67
2215,45570,54
57278,85443,59
14241,64873,982
99684,6329,894
64241,29747,86
12975,633,49
67089,58544,59
94620,60443,59
35127,90506,923
76899,57278,98
63924,2532,2761
63291,62025,160
22785,25316,224
65506,23418,10727
57595,76899,853
23734,48101,90
81962,77848,838
12342,88291,53
94937,57911,102
21203,52215,51
48101,32911,1292
50949,87025,91
37342,633,52
46203,89557,54
36709,6013,50
99367,93038,808
92089,79430,61
80063,78481,882
9810,47468,50
92089,37658,60
67722,21835,75
52215,29430,53
43038,89873,1371
66772,41456,1863
71519,98734,134
86076,78797,982
2215,24367,70
18671,6329,50
73101,75000,63
56013,90190,888
63924,73734,79
316,70886,46
21519,34494,92
21519,90506,54
26266,46835,50
64873,56646,62
32595,87658,706
37342,31962,49
17405,92722,49
28797,49684,52
57595,1899,60
23734,49051,54
93987,41772,63
86392,64873,64
70253,96519,60
93038,72785,1323
1582,35759,70
56329,79747,59
35759,7595,50
67089,41139,134
38924,84494,62
70253,40190,57
34810,28481,48
71203,47468,1088
98418,23734,84
6962,56329,46
34177,60127,52
87025,71519,62
55380,66772,55
78165,6962,58
4430,74367,55
74367,20253,1490
949,38291,48
633,72785,47
67089,39241,1394
41772,85759,1567
77848,31329,1806
72468,22785,1750
86709,34810,1969
32595,64873,2307
91772,13608,1445
61709,26582,128
54430,50949,2221
39873,73734,1480
23734,99684,622
82278,7278,2266
50949,16772,2961
8228,74051,235
89557,70253,1512
54114,98418,152
81962,28481,4428
56646,20570,5357
63291,88291,13898
50633,67722,1397
98101,9494,3498
41772,37975,1003
58544,59494,128
73734,3797,1118
40190,14241,958
84494,68671,1496
40506,17405,540
43987,80063,1948
75316,93671,2165
12975,59494,1233
58861,8544,336
66772,9177,1686
69304,34494,3709
75949,53797,1317
85443,34494,1069
9810,31962,134
26266,32595,1398
55380,63291,1825
11076,72785,70
81962,62975,774
5380,45886,47
93671,35443,1981
73101,95253,1971
38608,4114,2070
54114,15506,2497
69620,6646,1404
76582,11709,693
34494,97468,171
6962,24367,114
99684,87342,208
81013,19620,307
31329,13608,479
28481,98734,295
53165,12025,1809
31962,76266,1276
91456,14557,11113
88291,45253,1778
51899,29747,1860
50316,33228,1628
94620,633,1609
29747,75949,1556
68671,54747,1761
43354,56013,116
86076,98418,2189
35127,39873,2897
88924,633,2015
23734,19304,1735
7278,51899,304
93354,47468,1470
6646,37975,136
93038,59810,2612
93038,2215,903
18987,61392,135
44304,98101,1359
3481,33861,82
4747,30380,51
83861,61392,1987
78481,83544,1401
63291,96203,2358
78797,92722,2863
31962,6646,1798
949,53797,73
24684,7911,133
94620,84810,562
12025,14557,123
91456,44304,1678
90506,66456,1363
77848,14241,2177
71203,12025,940
55380,50949,62
74367,38924,1686
34810,25000,1553
51899,38924,1550
64241,67722,2490
52532,64873,2739
73734,57595,1080
54114,38924,311
62975,71203,189
93671,44937,219
74051,21519,2919
35443,74051,2306
98101,36392,1404
58861,42405,1132
0,44937,76
50000,57595,113
27848,53481,54
86076,76582,1010
74684,79747,1859
79747,24367,1720
49684,95886,139
62658,47152,1821
72152,33228,1925
99367,27848,583
67089,18354,1155
89873,30380,950
30063,59177,50
16456,22785,66
43987,42722,1315
14557,26899,54
93671,58544,107
58861,5063,2156
78165,17089,328
52215,32278,797
36392,80063,61
62658,18671,890
48101,98101,60
82911,66772,61
71203,10759,63
10759,47785,56
27532,71835,51
85759,11076,2080
20570,34810,86
8861,17405,55
82595,48101,1951
4114,2532,51
72785,75000,1639
27532,61076,774
34494,35127,61
61709,14241,2091
26266,65506,921
71519,84177,1128
73418,9494,1275
86076,75316,1165
10443,91139,69
25316,79747,54
21203,99367,75
59177,61709,969
59177,38291,1004
59494,26582,1251
53165,18987,913
28797,56329,127
47468,52215,55
69937,24051,766
71203,54114,60
16772,46203,49
12975,32911,50
12975,53165,57
8228,83544,49
74684,34810,81
77848,35759,66
25000,20253,51
17405,2848,50
70886,87975,67
77848,83228,1151
25633,19620,372
97152,62975,2463
84810,2848,257
42405,31646,125
0,98418,54
71835,49367,4332
34494,38608,171
14557,30696,73
84177,59177,141
25000,49684,98
43987,31646,50
15506,9810,49
65506,51582,117
99051,57278,964
47785,52532,1812
32278,59177,1318
30380,61709,847
87025,61076,847
95886,73101,1981
7278,81329,182
71519,27215,1738
90506,70570,301
31013,7278,117
95570,15823,756
51899,54114,64
9177,98101,49
34177,63924,758
82911,48418,58
16772,64873,47
94304,63608,63
99051,6962,59
7278,23418,49
99051,7911,1734
72785,15190,168
39241,91456,55
69937,84494,842
26899,20570,83
95253,53481,86
66772,9494,61
42405,79430,52
60759,4747,58
59810,2215,56
54114,60759,943
9177,5380,49
94937,29747,1271
25000,61392,92
32278,45570,305
61709,35759,1017
63924,93354,2125
31329,20886,206
43354,6013,1907
10759,92089,1039
87025,58861,1965
35127,24684,2406
54430,99684,1284
50000,26899,1037
38608,31329,1310
11392,16772,131
75633,36709,1427
80696,17089,1858
90190,12025,1182
13924,40190,348
82595,40823,135
88608,8861,3337
83544,38291,225
12025,26266,268
56329,75000,1135
11076,34810,628
75949,36709,1220
93987,96519,1453
20570,2215,69
42089,36076,54
88924,75000,123
89241,10127,1275
3165,30380,101
32278,11709,1100
80696,66456,1097
6962,19620,78
45886,82911,144
31329,67089,49
35127,23101,52
55380,19620,1504
15506,65190,62
64557,61392,143
17722,68038,49
15190,48418,51
14557,91772,48
63924,82595,1460
74367,31013,1489
54747,68038,1347
1899,65823,63
26899,23101,126
63291,5063,1267
74051,46519,1861
6013,50949,221
81646,30380,1144
81962,74051,881
30380,46203,68
26899,43987,1227
48101,77532,80
67405,72785,108
87025,17722,1242
82911,16139,1965
35127,8861,1471
53165,23734,1541
6013,66456,109
74684,82911,865
53165,71835,178
41772,65506,971
39241,9177,50
32911,67405,51
13608,58228,50
84177,74684,1205
99367,34810,1000
18038,68354,1118
15506,87025,811
55696,19620,1156
43354,32278,1121
37342,59810,919
88924,9177,1548
17722,5063,78
1899,5696,48
69620,71519,1134
50000,94620,1481
20253,68671,146
60759,46519,130
71519,63291,12041
20253,90190,144
9494,22468,1346
19304,64241,141
74684,21835,1292
93038,76582,1371
87025,48101,169
35759,16456,846
47785,37025,158
4114,39241,334
47468,60443,692
87658,91772,1139
36392,84810,1111
60127,29114,84
92089,78165,2680
13608,50316,62
7595,52532,65
73418,58544,76
89241,9810,2279
1899,44304,131
17722,91139,1045
8861,40506,1297
24684,12342,143
20253,71203,2152
6329,22468,1042
67722,87025,1090
633,28165,103
1899,949,46
60443,33228,105
82911,19620,1544
69620,57911,1557
33228,88608,167
45886,89241,1014
80380,24684,84
8861,92722,49
64557,44620,62
57911,55063,1095
6962,97785,54
7911,97468,51
97468,56329,218
97468,73101,2225
18038,81329,914
9177,45570,129
13608,46519,115
22785,81962,1268
82911,11392,3618
75633,60759,297
35127,12658,282
88291,50316,1436
38924,949,63
14873,59177,50
66772,74367,117
53797,24684,465
81329,76582,944
87342,63291,1011
67722,12342,81
54747,51266,1160
92405,68038,240
13608,25633,1421
25633,20253,1051
70886,32911,281
79430,18671,81
37658,77848,182
45886,14241,3603
93671,57595,1353
39241,61392,71
633,44620,49
37975,56329,52
94937,71835,63
87342,1266,60
93987,43038,58
6013,90506,45
26582,73418,48
97468,11709,1433
50633,61392,67
25949,56329,587
67089,4747,81
1899,11392,48
86392,73101,77
81962,4747,930
79114,79430,954
87025,81329,880
62658,5380,910
97468,4430,95
3165,6013,45
15190,95886,49
97468,86392,703
66139,59810,59
14241,21203,50
50316,98734,1452
36076,31962,63
24051,24367,48
48418,33861,981
39557,77848,68
65823,59494,61
91456,86076,869
97785,17722,97
42089,29430,51
99051,67722,64
97785,46203,57
34494,71519,793
86392,73418,949
91456,24684,63
81646,16456,61
63291,87342,60
45253,10443,56
86076,53165,1253
39557,86709,73
65823,10443,57
57595,67405,57
95253,18038,57
87975,61392,62
25949,15506,1983
61392,54430,139
43671,94620,98
35127,55380,90
54430,72152,4036
31646,67089,957
2848,44620,1214
47785,36709,96
88608,43987,92
42089,93354,1048
46519,20570,55
5696,7278,46
23734,80063,868
66456,10127,84
8544,32595,52
73734,60759,108
97785,31329,60
69620,36709,66
61709,85443,1069
21519,9494,62
25633,23101,49
0,46835,45
64241,91772,58
72785,18987,55
43038,10127,57
40506,74051,50
57595,43671,53
72468,18038,804
68354,32911,56
97468,50633,1290
40506,77215,79
29114,25633,799
26582,89557,50
64241,18038,1444
53797,50316,1931
16772,5380,129
13924,46835,54
12025,56329,55
98418,63924,158
71203,316,1420
85759,36709,1369
73734,4114,1866
84177,8544,1757
20570,82278,2760
949,67089,203
51266,61076,1293
60759,1582,2108
99684,99051,2043
23734,8544,317
39241,73734,2447
59810,19620,72
58544,65506,59
45570,24367,59
10759,87658,48
73418,82911,1053
97785,69304,1124
48418,26582,129
68038,20886,1216
91772,78481,2341
87975,83861,1974
93987,60127,1422
57911,63924,1277
99367,39241,1660
17089,19304,145
49051,66139,1986
78481,8228,1379
98418,74051,1983
67089,29747,149
92405,45570,1084
4114,29114,60
61076,5063,181
92405,6013,2611
76582,25633,2855
55063,96519,1630
9177,3481,1160
87975,7278,1137
95886,66139,1126
30380,27215,817
95570,75949,125
44304,25633,109
0,36392,51
77215,41772,1658
93671,71835,3613
64557,49051,2648
20570,6013,993
37025,1582,1645
9494,42722,140
33228,42722,449
20253,61392,1239
54114,56329,1065
36076,92722,1184
99051,16139,1322
16772,53165,238
59494,77215,1552
63291,31329,1387
42405,98734,165
95253,56646,1292
69620,56646,2773
62658,19937,254
63291,23101,927
3797,0,214
43987,35443,923
25000,26899,863
43354,26266,2020
73418,18038,3408
72152,15823,1988
31646,24684,1056
32278,87025,913
88291,19937,1139
19304,36709,72
94304,82595,931
37975,66456,171
72785,41139,1577
28481,34494,148
34177,19304,102
18671,95886,134
98418,93987,330
67405,94937,2627
4114,57595,241
58544,61709,4794
31013,68354,1400
13924,4747,735
37658,83861,799
38291,43987,1053
72468,91772,1560
63924,33861,1106
3165,97152,68
22468,14241,49
58544,92722,122
77532,76899,105
61076,38291,1145
67722,36392,1462
1899,15506,89
51899,80063,838
61076,47152,182
9494,40823,51
70570,72468,1132
83544,37658,3221
84494,49684,1451
1582,60759,132
73418,67089,138
3481,74367,98
71835,30380,107
35759,60759,113
13291,31013,186
17722,64873,477
38608,15190,1174
30063,31962,973
12658,3797,65
16139,75000,789
46835,17722,64
23734,73734,57
9810,73101,47
14241,30696,62
75316,68038,73
949,17089,44
10127,55696,53
82595,39241,1083
66139,50949,1981
43038,52532,1860
4747,949,65
90190,49051,1458
49684,58861,146
84494,96203,1336
1266,3797,122
84494,92089,1007
96519,33228,277
66456,86076,1680
5063,66772,60
48734,31013,63
80696,29747,86
92722,17722,1422
4430,94937,88
17089,34494,1375
8228,22152,1164
41772,89557,148
17089,45886,124
55063,41456,853
51899,80380,1157
13608,84494,236
71203,19937,877
78481,95886,182
23418,62342,1325
10443,30380,125
97468,18671,181
62025,32595,401
92089,44620,4109
69304,36709,961
19620,44304,62
95570,5063,62
2532,76899,45
50000,96835,55
72152,59494,60
43354,23734,66
26582,36392,748
60759,93038,987
49051,12975,51
34494,25000,51
37025,87025,56
29747,3481,1142
65190,91772,108
33228,29430,639
24051,55696,75
63608,0,731
27848,79747,68
30380,8228,48
50000,80696,1142
28797,99367,81
99684,90823,55
84177,27532,819
52848,8861,87
67405,68038,63
11392,91772,49
12025,3797,48
41456,81962,59
5380,73101,48
30063,67722,48
22468,68354,49
0,40190,45
82911,69620,997
51899,12342,1042
9810,80696,64
7595,75316,151
69937,91772,1113
88924,3165,108
69304,98418,63
87025,95886,83
69304,94620,991
16139,15506,64
69620,31013,63
88924,25949,73
80380,97785,812
96519,73734,75
45253,47468,1581
73418,78797,133
98734,87025,1451
44304,50949,900
6329,65823,45
93038,8228,62
54747,9177,67
62342,69304,55
52848,69304,51
37658,61076,50
17722,13291,51
20253,76582,54
56013,39557,1142
90506,22152,988
50316,50000,1129
26899,36392,63
44620,39557,133
50000,24684,3458
28797,45253,133
